feature,is_signal,naive_logOR,naive_se_boot,naive_p_boot,lambda_logOR,lambda_se_boot,lambda_p_boot
674,0,0.213966314008398,0.1574573845036095,0.1741833627265541,0.5395499865408154,0.4768033417221425,0.25780323551136164
675,0,0.0375391795202361,0.12807060501111672,0.7694356594007993,0.09196637964268514,0.3132790584499303,0.7690937077357375
676,0,-0.16962136334635594,0.1406900922676071,0.2279569856322453,-0.3962836072263299,0.3434272979564609,0.2485377687740633
677,0,0.07473325518707974,0.1436884579800925,0.6029895703117387,0.18234276656923798,0.3440360025699114,0.5961045040161509
678,0,-0.06256609792749343,0.13248492019402036,0.636747846283308,-0.1457449585963564,0.3665402289711244,0.690907836175183
679,0,-0.0992026134190263,0.12315691291720453,0.42053251750191745,-0.23351191247558686,0.29685307842791747,0.4315016968859522
680,0,-0.09177217844855752,0.12428889530195363,0.4602848162191955,-0.21655054701744633,0.2811700951381395,0.44119531314658167
681,0,0.03930862393248815,0.12598060359588958,0.7550243827268036,0.0959654224812164,0.2925969563342752,0.742928147140079
682,1,0.06237207428009289,0.13238153536333452,0.6375308495678909,0.1508842458491008,0.30095916180080634,0.6161286329301303
683,0,0.024025913385274027,0.13774852184022146,0.8615364460242239,0.06042408291536748,0.34801161122928853,0.8621589029481036
684,0,0.17102588845282415,0.14229124469128565,0.22938582279798936,0.4231779729757372,0.39014327988215886,0.27806640681453476
685,0,-0.2771936826315176,0.14091044938938233,0.04916453638283755,-0.6481060774314447,0.36397348638364635,0.07497113318917897
686,0,-0.03666159381323019,0.11455116978966998,0.7489337900413082,-0.08557827351015491,0.28431930723125687,0.7634194239673788
687,1,0.22399262707817078,0.13474115246970686,0.09643418236346314,0.5491163558604354,0.29349335872334875,0.061349670794369794
688,0,-0.3233425179415979,0.1305783996315716,0.013277696463339025,-0.7575072402710501,0.32214869879646707,0.018701856576007536
689,0,-0.062237234004335056,0.12894942147099522,0.6293453957177858,-0.14587438712081943,0.30813029978647993,0.635915090296677
690,0,0.18608825133878926,0.1560768844561275,0.23314920478058743,0.46573267640465543,0.41808437777509877,0.26529285523366186
691,0,-0.07147082241850358,0.16554593708496756,0.6659390877440707,-0.16440929102827126,0.38700797708224877,0.6709668377608724
692,0,0.18061158277036043,0.11296395770447573,0.1098555907547365,0.44267388323815354,0.33219820428814567,0.1826763932337968
693,1,0.22778829465432582,0.11610574506664421,0.04977369315197568,0.5543909229447898,0.2786178373374755,0.046614098634122816
694,0,0.18352952956013113,0.13485817991319596,0.17354287367994548,0.45380894332575494,0.36899482936849104,0.2187526184280899
695,0,0.21302335465462005,0.17509794679408328,0.2237581980556418,0.5426177993962884,0.5413702053346975,0.31619654410252696
696,0,-0.220451785433827,0.13680526485744723,0.10708654634223166,-0.5192989077080135,0.2965562558800414,0.07992912293729341
