code,description,log_or,z,pval,p_two,group
V18.9X,~Unspecified pedal cyclist injured in noncollision transport accident in traffic accident,-0.21139551884320695,0.25661489226061635,0.7974760775368437,0.09828233591914466,V
389.2,~ Mixed hearing loss,0.45389138135863755,0.4596693674146806,0.6457535601940692,0.1899331907785298,other
E92.73,nan,0.16941609016479003,0.9778975752004643,0.32812498453771755,0.4839606997152909,E
H05.02,~Osteomyelitis of right orbit,0.2532983865960705,1.150141679686889,0.2500855220559489,0.6019114497057654,H
P03.81,~Newborn affected by abnormality in fetal (intrauterine) heart rate or rhythm before the onset of labor,0.6856381815359541,1.9362633529694908,0.05283545474409375,1.2770745503395673,P
Q56,Indeterminate sex and pseudohermaphroditism,0.4182030769198758,0.8624214126212815,0.38845566161059186,0.4106585444737525,Q
N98.1,Hyperstimulation of ovaries,0.2061428989719393,0.2653887106340004,0.7907100320704751,0.1019827510909383,N
M67.90,Unspecified disorder of synovium and tendon unspecified site,0.042726539319955306,2.045372871143259,0.040818111428553856,1.3891470930822671,M
V68,Occupant of heavy transport vehicle injured in noncollision transport accident,0.6052016166547185,1.3664384404722403,0.171801390315795,0.7649733259294873,V
W16.11,~Fall into natural body of water striking water surface causing drowning and submersion,0.5734488768814374,1.7387049976822693,0.08208666650825627,1.0857273804220622,W
S36.52,~Contusion of ascending [right] colon,1.223928891735201,2.311762659991403,0.02079076619649343,1.6821295054363223,S
O90.0,Disruption of cesarean delivery wound,0.04591037282181764,0.21016517328491205,0.8335387602058177,0.07907420033253715,O
N75.8,Other diseases of Bartholin's gland,0.11824231715530978,0.545322294492844,0.5855318732754677,0.23244945924081428,N
W13.2X,~Fall from,-0.007556154206430473,0.04950975956534761,0.9605130597309207,0.01749672582517626,W
Z12.2,Encounter for screening for malignant neoplasm of respiratory organs,-0.22995911934178478,1.6629907687019867,0.09631428335970471,1.0163093024464365,Z
Z40.02,Encounter for prophylactic removal of ovary(s),-0.2187569122057749,2.339829634859117,0.01929253813332142,1.7146106326576533,Z
M33.19,Other dermatomyositis with other organ involvement,-0.03416281848867425,0.4513958112813385,0.6517043017183102,0.18594941233820594,M
N42.32,Atypical small acinar proliferation of prostate,0.08802544386892816,2.1889729183401303,0.028598808445109387,1.5436520611539681,N
