code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
H69.90,"Unspecified Eustachian tube disorder, unspecified ear",100,30,17752,17822,130,35574,2.311782016348773,0.1752818461477122,4.696692858600339,2.234944713075085,2.092048259413667,1.4695383707662109,0.2952010518091379,9.05602334193988,H
Z00.11,~Health examination for newborn under 8 days old,4869,2809,12983,15043,7678,28026,1.4863020645302645,1e-12,1.8956468982590837,2.064048742243039,0.9146548065620188,0.5197890435530336,-2.157569094060669,5.933353300202439,Z
S10,Superficial injury of neck,659,718,17193,17134,1377,34327,0.9193808926751844,1e-12,-0.4605935006308378,2.0646582195924053,-0.1193890321810487,0.3323231125783402,-4.293153297407489,3.80015820416392,S
I49.9,"Cardiac arrhythmia, unspecified",300,39,17552,17813,339,35365,2.2101324311412887,1.5628305470087551,4.118491730115421,2.179209479379875,1.9466068059336863,1.1773800728816484,-0.0291080902367664,8.513236098468907,I
R82,Other and unspecified abnormal findings in urine,160,93,17692,17759,253,35451,1.113370314800105,1e-12,1.6654972128197114,2.0687761892289984,0.7040654604334338,0.3881678642384356,-2.5981729627596173,5.511280683166095,R
L51,Erythema multiforme,96,62,17756,17790,158,35546,1.075012242829132,1e-12,0.9886360670096743,2.070803065972441,0.5532241025601422,0.3529473041276253,-2.913081260629712,5.204317596132501,L
R30,Pain associated with micturition,301,508,17551,17344,809,34895,0.4417988430772754,1e-12,-2.3842162653022485,2.068746168872807,-1.0911729568968318,0.6459003698590848,-6.312027858303852,1.7973081099879846,R
Z29.3,Encounter for prophylactic fluoride administration,331,66,17521,17786,397,35307,2.1404799044578224,0.6280665457050362,5.250754258217491,2.215528380436484,2.3640821606914497,1.8202591581939271,0.895335288313647,9.580046953077376,Z
S30,"Superficial injury of abdomen, lower back, pelvis and external genitals",55,29,17797,17823,84,35620,1.099316985779868,1e-12,1.8714301099910546,2.0812953227470974,0.8500117917236533,0.2523343530456302,-2.310138307381659,5.8483894401702985,S
H04.54,~Stenosis of right lacrimal canaliculi,59,31,17793,17821,90,35614,1.1935003252617162,1e-12,1.649228792584768,2.0802565575592173,0.8565483487284334,0.44533272603426843,-2.2953876121104964,5.859068250728183,H
R52,"Pain, unspecified",90,31,17762,17821,121,35583,1.8771358848785724,0.0407649552942161,5.627587495422211,2.403536101199238,2.312104099239052,1.829941609143011,0.8463814783594827,10.268069866144131,R
S10.10,~Unspecified superficial injuries of throat,27,33,17825,17819,60,35644,0.9823571434276964,1e-12,-0.5242650266083378,2.084456334353092,-0.2817519200513006,0.18985519514545712,-4.672758917145521,3.498159768211362,S
H65.22,"Chronic serous otitis media, left ear",82,18,17770,17834,100,35604,2.280874773361582,0.5233887880875302,4.804363308992156,2.379646509220761,1.969920938825421,1.0743628798934874,0.0236940315076443,9.35173693952595,H
K60.2,"Anal fissure, unspecified",143,98,17709,17754,241,35463,1.5966015385322672,1e-12,1.056015370439548,2.06820081013681,0.4767278095781401,0.6448624689039675,-3.0676302586804542,5.039567942648967,K
B35.9,"Dermatophytosis, unspecified",58,62,17794,17790,120,35584,0.7628677043214931,1e-12,0.17251577184855826,2.0727103419458563,-0.0886881900780874,0.3904326402197646,-4.246262549380891,3.878612691814267,B
M20.5X,~Other deformities of toe(s) (acquired),66,28,17786,17824,94,35610,1.6511297111407883,1e-12,2.5985091144488104,2.0962301932026235,1.331888883257789,0.6009279716941022,-1.3165899909066798,6.900481373058483,M
Z82.49,Family history of ischemic heart disease and other diseases of the circulatory system,91,27,17761,17825,118,35586,1.856889095476284,0.1752818461477122,5.091398907341322,2.336344981087348,2.172215316201983,1.5955605735664191,0.4958923334574541,9.654196370241683,Z
J40,"Bronchitis, not specified as acute or chronic",654,704,17198,17148,1358,34346,0.9575048232895598,1e-12,-0.0809099979902067,2.064660662563905,-0.1020692882249654,0.09401187149934989,-4.257398983175842,3.835922094667876,J
P55.1,ABO isoimmunization of newborn,194,138,17658,17714,332,35372,1.2368095044271858,1e-12,0.9196177814465819,2.066940434988513,0.4301060769067296,0.14918515239227362,-3.162125169074241,4.940132452459839,P
Q10.3,Other congenital malformations of eyelid,576,117,17276,17735,693,35011,2.149316109883786,0.6280665457050362,4.623609055692154,2.1179832285167617,2.2430335242313277,1.4796826701216086,0.599536537570077,8.901878233075518,Q
Z22,Carrier of infectious disease,64,44,17788,17808,108,35596,1.323878265153586,1e-12,1.017238411013365,2.073496526335948,0.4695766175614962,0.3839393750994137,-3.090313028325019,5.037643999049712,Z
J41,Simple and mucopurulent chronic bronchitis,56,42,17796,17810,98,35606,1.1958269875114225,1e-12,0.8061480713669567,2.0739812593472418,0.3592179578911019,0.30791940628629194,-3.3199172602444875,4.809939885618752,J
H10.01,~Acute follicular conjunctivitis,43,32,17809,17820,75,35629,1.2163128209418492,1e-12,0.8534011846961937,2.0771138598829046,0.368128271426326,0.38213910158959274,-3.306424022365112,4.835712691953827,H
K90.49,"Malabsorption due to intolerance, not elsewhere classified",180,15,17672,17837,195,35509,3.928436908659478,3.2406854222773545,4.025828002670229,2.3569011065024337,1.7432114581920568,1.186484381608293,-0.5108642691867926,8.728018298547951,K
M21.40,"Flat foot [pes planus] (acquired), unspecified foot",97,14,17755,17838,111,35593,3.035518953739831,1.3023587891739627,4.2599869181264145,2.370693495193014,1.7952361317272951,1.1084370914574806,-0.3905192491403193,8.902428488783055,M
T78.07,~Anaphylactic reaction due to milk and dairy products,54,17,17798,17835,71,35633,0.7797906779810526,0.1217235042692446,5.226780255092986,2.472677540200845,2.053557636794977,1.517339707932856,0.2314269218361158,9.924144770185611,T
S00.81,~Abrasion of other part of head,82,17,17770,17835,99,35605,1.6621392011676357,0.6280665457050362,4.702707273657552,2.3161213767542863,1.8759538074382336,1.134262032861625,-0.1945777670504398,8.884451197473014,S
B86,Scabies,60,65,17792,17787,125,35579,0.7189953230217505,1e-12,-0.34399240374270657,2.0724558706261926,-0.1069998153240565,0.10658846554386833,-4.283691261400199,3.84018647055168,B
Z47.89,Encounter for other orthopedic aftercare,124,52,17728,17800,176,35528,0.7104235422927816,1e-12,3.081261646227905,2.082426902620105,1.3822235580900235,0.8596940521436489,-1.2031022067707555,6.959861252374654,Z
Q69.0,Accessory finger(s),40,16,17812,17836,56,35648,2.199401593161065,1e-12,3.41111162100452,2.145103458831835,1.5249794376818795,0.8851770875995977,-0.9330868560038684,7.475564188841522,Q
H93,"Other disorders of ear, not elsewhere classified",1113,116,16739,17736,1229,34475,3.506386559585226,1.8753966564105065,6.106373127984555,2.2354969631927792,2.6363233502555583,2.2458816754508555,1.511999308084004,10.274986378897024,H
P92.2,Slow feeding of newborn,224,21,17628,17831,245,35459,3.5161279399579324,2.7005711852311287,3.9167542271559435,2.2706379457672083,1.8123881902052352,0.992677018611465,-0.3350911984933766,8.565645992774105,P
793,No Data,351,170,17501,17682,521,35183,1.154404029115237,1e-12,2.265405372669233,2.067338324613504,1.024886685044898,0.580767203195141,-1.9331211377224355,6.170696182481249,7
Q75.0,Craniosynostosis,774,163,17078,17689,937,34767,1.8354139300755687,0.5233887880875302,7.606577921382563,2.465038871349812,2.9440405990860787,2.549112487128365,2.425787107242277,12.088561923916066,Q
S00,Superficial injury of head,706,190,17146,17662,896,34808,1.9686006662161244,0.2524058584527056,6.230533297982595,2.2153599927779424,2.912394632179215,2.3638254190450176,2.109976752675382,10.794028349946746,S
Q87,Other specified congenital malformation syndromes affecting multiple systems,393,15,17459,17837,408,35296,3.3513447728391683,11.611961783944109,3.9621652562529834,2.480323798973905,1.659661235361053,0.8656227084210424,-0.744848055685968,8.977842576286871,Q
M53,"Other and unspecified dorsopathies, not elsewhere classified",78,19,17774,17833,97,35607,1.570335007910295,0.4361573234062751,3.963727384118732,2.233534419341065,1.818066805453032,1.1358103056564604,-0.3169322334982665,8.438361806779874,M
S70,Superficial injury of hip and thigh,97,99,17755,17753,196,35508,0.881725692788463,1e-12,0.12875905374023097,2.0691059272834083,-0.0268274608462686,-0.13730727495402723,-4.1108819559248095,3.999864239422854,S
D72.82,~Lymphocytosis (symptomatic),310,141,17542,17711,451,35253,1.157890149821992,1e-12,2.6024093476776793,2.068797204973187,1.1630502692274696,0.3838691825607169,-1.6486528668434728,6.460883159285676,D
M25.53,~Pain in right wrist,54,70,17798,17782,124,35580,0.7024602643013141,1e-12,-0.6156277424223904,2.0749224982339105,-0.3804732354732845,0.3221205248928296,-4.856225843509704,3.277320890990972,M
R26,Abnormalities of gait and mobility,1328,211,16524,17641,1539,34165,2.4180167731578863,1.0852989909783024,4.365825915870341,2.0864121362844914,2.1129234656898817,1.5961616429115573,0.3191365178307785,8.497721805880534,R
J21,Acute bronchiolitis,3982,3351,13870,14501,7333,28371,1.0457149535468355,1e-12,0.5092868054037428,2.0640130071971936,0.276064315622534,0.014207176953986878,-3.475590819460809,4.615191495996612,J
B35,Dermatophytosis,415,381,17437,17471,796,34908,1.129968209205156,1e-12,0.36849397781272825,2.065102883265532,0.1115843266740089,-0.1356053467235227,-3.817094160828527,4.277960390312004,B
P03.6,Newborn affected by abnormal uterine contractions,40,31,17812,17821,71,35633,1.9472116070444832,1e-12,0.7349469723565456,2.077655480997125,0.317674919050024,0.22443748497799382,-3.4121108782970078,4.732148951776208,P
A08.4,"Viral intestinal infection, unspecified",602,176,17250,17676,778,34926,1.4840367462603363,0.1752818461477122,5.9254982554771205,2.1835382512265293,2.820271593324739,2.389955690428855,1.8785145716025884,10.437827234141729,A
S01.51,~Laceration without foreign body of lip,194,94,17658,17758,288,35416,1.2460611858071602,1e-12,2.089315198184996,2.0701297146040174,1.016584677797404,0.6379828917962002,-1.9529175350304973,6.161841832869612,S
B30.9,"Viral conjunctivitis, unspecified",124,99,17728,17753,223,35481,0.90093638829834,1e-12,0.4957699063324633,2.068239184008138,0.2835630516380901,0.1495801764823421,-3.46719809753564,4.640150526605282,B
E80.4,Gilbert syndrome,44,24,17808,17828,68,35636,0.6568652233390829,1e-12,1.5709529048842865,2.0840172445703007,0.7927564330681781,0.26801694408010346,-2.432480665260066,5.736716819776316,E
J32.0,Chronic maxillary sinusitis,76,59,17776,17793,135,35569,0.7093032994228053,1e-12,0.5787227713602789,2.071129266947062,0.3171642709579949,0.00046641272066189066,-3.402450566532053,4.716226974554116,J
N36,Other disorders of urethra,61,24,17791,17828,85,35619,1.561508497332438,1e-12,3.6953593044009465,2.126991013803164,1.622999557723676,0.8186599276554514,-0.7167203078097697,7.620931257179306,N
P05.19,"Newborn small for gestational age, other",41,12,17811,17840,53,35651,2.480868223578091,0.2103382153772546,4.39351006026085,2.381867688022722,1.83555919260882,1.2368117759679025,-0.296315754136196,9.040434014792249,P
R22.1,"Localized swelling, mass and lump, neck",277,106,17575,17746,383,35321,1.1003478761603362,1e-12,3.740844918507759,2.0840162857007534,1.85001514555082,1.104010454330636,-0.2291351710474538,7.940058555289371,R
L05,Pilonidal cyst and sinus,204,72,17648,17780,276,35428,1.0752410359692786,0.0163825212569991,6.581046303096144,2.4147733550207087,2.6844909983102285,2.1163455462772767,1.749568527844939,11.215306141180024,L
S91,"Open wound of ankle, foot and toes",63,52,17789,17800,115,35589,1.025781658335232,1e-12,0.13235400824700705,2.0722918451968915,0.241057075489975,0.061604891867666794,-3.562076770277073,4.561157993806846,S
T23,Burn and corrosion of wrist and hand,129,89,17723,17763,218,35486,0.8924774175606505,1e-12,1.1075391413687907,2.068634400388011,0.4676210658990491,-0.009401448699193543,-3.0871118986762296,5.021785945205994,T
R06.81,"Apnea, not elsewhere classified",579,54,17273,17798,633,35071,2.394477704813054,2.2504759876926075,5.54358009984703,2.302094428831161,2.345715981844027,1.7318063829623946,0.8880375239039697,9.912081862942737,R
I47,Paroxysmal tachycardia,111,9,17741,17843,120,35584,1.8848924696805,3.888822506732825,4.0622279976441495,2.45002677931966,1.53160788955262,0.9785856061418589,-1.0494839038040094,8.554444593446384,I
J38,"Diseases of vocal cords and larynx, not elsewhere classified",355,27,17497,17825,382,35322,2.912128991020526,3.2406854222773545,4.615946357808395,2.32484120511017,2.0145224392500527,1.3450857274766708,0.1268397435969417,9.240049807178202,J
P29.12,Neonatal bradycardia,199,14,17653,17838,213,35491,2.1436916612502595,3.888822506732825,4.509818212157702,2.449838173430975,1.7767334089334457,0.9095819849783597,-0.4488852586608001,9.154303917091404,P
Z20.9,Contact with and (suspected) exposure to unspecified communicable disease,50,22,17802,17830,72,35632,0.7952666102792975,1e-12,2.482502822144279,2.099006742885562,1.2211079136254446,0.6422189290918848,-1.5508638748716987,6.677091363853156,Z
E74,Other disorders of carbohydrate metabolism,162,61,17690,17791,223,35481,1.7393262582573945,1e-12,4.0440370596294235,2.1097016065505283,1.966655657742027,1.3566801441074323,0.0141174337047136,8.283995767635368,E
Z41.2,Encounter for routine and ritual male circumcision,4088,1444,13764,16408,5532,30172,1.7481862722007149,0.0136521010474992,7.706195590081838,2.108178886378816,3.709841925663532,3.6888146150068484,3.689055729216548,11.952965109757024,Z
D84.9,"Immunodeficiency, unspecified",99,13,17753,17839,112,35592,2.2567432133972662,1.5628305470087551,4.005561314553347,2.3717554991764653,1.7477459917806737,1.1467720630316942,-0.5033291913512512,8.793781525690129,D
S00.03,~Contusion of scalp,93,17,17759,17835,110,35594,2.90269349225056,0.904415825815252,3.855903131815839,2.2407185995674848,1.7271100847887144,0.9480834476326113,-0.5217600641546496,8.261695445127945,S
J44,Other chronic obstructive pulmonary disease,281,45,17571,17807,326,35378,1.4794602934966827,1.0852989909783024,4.1398796845357495,2.1598383677475,1.966335844908412,1.4433279262195748,0.013762188497508,8.48017301492326,J
J18.9,"Pneumonia, unspecified organism",1658,1184,16194,16668,2842,32862,0.93653723211563,1e-12,0.888545187789173,2.064233262804544,0.4595038363448052,0.13115602335939847,-3.097299747417268,4.994345954155753,J
J45.41,Moderate persistent asthma with (acute) exacerbation,51,10,17801,17842,61,35643,1.6962660854678722,0.7536798548460434,3.7523180024754215,2.3873434372667908,1.6839836498690357,1.2036713571865245,-0.6588598407915489,8.699354470750386,J
R56,"Convulsions, not elsewhere classified",1783,300,16069,17552,2083,33621,2.3606674856674856,0.904415825815252,5.294583981532821,2.092328354691856,2.439622756134429,2.0801520497312675,1.0036036483835753,9.205380086439543,R
L74.0,Miliaria rubra,130,71,17722,17781,201,35503,1.1943678899250725,1e-12,1.6226561118893768,2.070693927205331,0.798658759409952,0.47783616536185247,-2.404707677308722,5.712263363347785,L
M95,Other acquired deformities of musculoskeletal system and connective tissue,323,37,17529,17815,360,35344,2.300426791484088,1.8753966564105065,4.32599008284089,2.201163464403024,1.980671591234308,1.2328426044805876,0.0455808272906193,8.673983055921301,M
Q66,Congenital deformities of feet,499,119,17353,17733,618,35086,1.9626769620864195,0.4361573234062751,4.44308352478952,2.101735132643153,2.105560622916338,1.322811747322929,0.3060055700701767,8.544655900116364,Q
J44.9,"Chronic obstructive pulmonary disease, unspecified",249,25,17603,17827,274,35430,1.5206937405610748,2.2504759876926075,4.764271878925799,2.2888414684859457,1.9513587701873072,1.3001063156675,-0.0196959714557776,8.95239771765267,J
Z87.89,~Personal history of sex reassignment,515,37,17337,17815,552,35152,3.0077678190354247,3.2406854222773545,5.420405866240895,2.378645389420925,2.2155256256192546,1.5128912858235373,0.6078905192658857,9.932009109780417,Z
M60.9,"Myositis, unspecified",35,22,17817,17830,57,35647,0.9365783117213322,1e-12,1.2902434275409653,2.083551669790544,0.5847389015933243,0.22594370960702131,-2.865352517911498,5.302019947524016,M
Z20.81,~Contact with and (suspected) exposure to anthrax,150,40,17702,17812,190,35514,0.9862126000630742,0.3028870301432467,4.3423498940270235,2.176339108478445,2.0508008750952875,1.663135698464135,0.1976918774079301,8.728784418935454,Z
