code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
R73.09,Other abnormal glucose,764,486,12523,12801,1250,25324,1.5733719755779203,0.1460682051230935,3.811017047596696,2.916345881905742,1.2552025638497852,0.7104268217531323,-2.055328066956106,9.376537723037806,R
T14.8,~Other injury of unspecified body region,93,19,13194,13268,112,26462,0.6150986342943855,0.1460682051230935,5.595167013014301,2.9279337162427788,1.8692509457736373,1.2250018454953164,-0.2656017647070294,11.2116875012057,T
K14,Diseases of tongue,106,22,13181,13265,128,26446,2.2080565646081998,0.1460682051230935,5.612474146878305,2.9260714220512445,1.8649456872773695,1.1340788168330114,-0.2780303241923105,11.191958882632369,K
S86,"Injury of muscle, fascia and tendon at lower leg level",25,18,13262,13269,43,26531,0.8219444116078946,0.1460682051230935,2.562662926374143,2.941365160322284,0.8387315367927809,0.32870510233217753,-3.297954058426705,8.231985500798412,S
B37.3,Candidiasis of vulva and vagina,120,85,13167,13202,205,26369,1.4213896840331768,0.1460682051230935,2.7679461425566707,2.9205501965414697,0.8832985148834236,0.370943061467882,-3.1444555490150856,8.303890851510229,B
H60.31,~Diffuse otitis externa,8,3,13279,13284,11,26563,3.451532625189681,0.1460682051230935,3.991800442165028,2.987729289886916,1.351031651288572,0.5912432062717886,-1.8193249676146328,9.892358639852937,H
M62.55,~Muscle wasting and atrophy,7,2,13280,13285,9,26565,15.716496269687758,0.1460682051230935,4.551394253695166,3.0185479450982684,1.5176923722298408,1.2667414812852302,-1.3350180665142926,10.497472449485697,M
L40.9,"Psoriasis, unspecified",45,14,13242,13273,59,26515,2.736069603779042,0.1460682051230935,4.604414646957617,2.930201195013741,1.5226675641501712,1.0844270279019552,-1.2813664936016664,10.204811125764657,L
H16.20,~Unspecified keratoconjunctivitis,16,6,13271,13281,22,26552,5.15859910175566,0.1460682051230935,3.8619037127394753,2.9516803676475165,1.3708919368054444,0.8314721199804392,-1.7387523984281676,9.83162203049799,H
N30.20,Other chronic cystitis without hematuria,128,24,13159,13263,152,26422,2.797105974576619,0.1460682051230935,5.9941631497690055,2.92622189968329,1.971814623909757,1.2113317442064984,0.0346776004488731,11.505256668752128,N
H81.13,"Benign paroxysmal vertigo, bilateral",207,91,13080,13196,298,26276,1.8382307420782535,0.1460682051230935,3.890541411174433,2.9179061044246986,1.35780845852822,0.6369333875574985,-1.7570332851629962,9.680948464720965,H
C83,Non-follicular lymphoma,96,18,13191,13269,114,26460,1.7406400858215625,0.1460682051230935,5.693789089529571,2.929845558241384,1.9482530101111637,1.1854103082163712,-0.0343113464131645,11.45047220242236,C
S01.01,~Laceration without foreign body of scalp,24,5,13263,13282,29,26545,4.547352423612222,0.1460682051230935,5.261563114439585,2.9624247922814937,1.7911256910813225,1.0736084439642573,-0.5001707464286449,11.112321053131913,S
I05.1,Rheumatic mitral insufficiency,70,6,13217,13281,76,26498,5.407248858447488,0.6280665457050362,5.5633149127694,3.214361423567232,1.6965021619828096,1.0842647659018103,-0.846861519010722,11.75320372796262,I
R93.2,Abnormal findings on diagnostic imaging of liver and biliary tract,77,19,13210,13268,96,26478,0.9368113742825096,0.1460682051230935,5.222939380629322,2.9266009414583745,1.708306769878034,1.0913339472883503,-0.7365002413546602,10.735564643404198,R
S40,Superficial injury of shoulder and upper arm,179,55,13108,13232,234,26340,2.92813473229369,0.1460682051230935,4.719483540673048,2.919098662407971,1.610945735648956,0.7325668298525703,-1.0188187034939764,10.423837787783365,S
H90.2,"Conductive hearing loss, unspecified",100,43,13187,13244,143,26431,2.888659678722852,0.1460682051230935,3.7973797470352024,2.9207127747164083,1.3241783858960523,0.582990885117102,-1.8569471199402556,9.592036575320163,H
I67.1,"Cerebral aneurysm, nonruptured",70,19,13217,13268,89,26485,2.59310502283105,0.1460682051230935,4.5647105960576,2.926325892310203,1.6341650488939956,1.0753407313568244,-0.9533938610681664,10.517592850841902,I
J34.81,Nasal mucositis (ulcerative),17,7,13270,13280,24,26550,2.407587253414264,0.1460682051230935,4.038682213264852,2.94792587829724,1.3086436428210684,0.5752338434507294,-1.920044090414799,9.635613010697591,J
S01.00,~Unspecified open wound of scalp,98,23,13189,13264,121,26453,2.5197578735496093,0.1460682051230935,5.122812404603544,2.9248307163947844,1.7601416650286594,1.0053519535005424,-0.5844464579281796,10.880679272092344,S
B37.49,Other urogenital candidiasis,50,4,13237,13283,54,26520,2.5626286452620985,0.904415825815252,4.744648999064421,3.2175556200518862,1.4576780378940606,0.7794890427508693,-1.616132970503898,10.99645329660838,B
M75,Shoulder lesions,1104,640,12183,12647,1744,24830,1.3750804626504514,0.1460682051230935,5.852796954137325,2.92147706956977,2.0649009717727083,1.442316646072353,0.3065710019499343,11.758550677982669,M
S61.40,~Unspecified open wound of right hand,118,40,13169,13247,158,26416,1.4087935865762466,0.1460682051230935,4.475076302722449,2.9205642138620984,1.5043887086322212,0.7201716290092827,-1.3305368475367685,10.11786449987573,S
H35.32,~Exudative age-related macular degeneration,340,22,12947,13265,362,26212,3.409355668032457,1.0852989909783024,6.0578058041719425,3.05999927895992,1.8611213817080716,1.226068607973263,-0.3024582933963886,11.692518465563566,H
H04.20,~Unspecified epiphora,54,14,13233,13273,68,26506,0.9283883148124438,0.1460682051230935,4.795921301890888,2.930417702102338,1.6566396074259062,0.8407239151173483,-0.8888671241744639,10.598159187383953,H
H11,Other disorders of conjunctiva,405,219,12882,13068,624,25950,1.718821780147662,0.1460682051230935,3.52699784590063,2.916685891441778,1.271485089653292,0.961368851799882,-2.0080766792716456,9.425121923612329,H
K51.00,Ulcerative (chronic) pancolitis without complications,37,18,13250,13269,55,26519,6.378648405927256,0.1460682051230935,3.5967225083864824,2.929604535726296,1.203377307129481,0.4723557812835898,-2.2164997618121025,9.267338996125352,K
R00,Abnormalities of heart beat,2517,662,10770,12625,3179,23395,1.9572492091950415,0.2524058584527056,4.76088332343533,2.915587955094757,1.620941225045695,1.2819745386122414,-0.9884506740847404,10.440444097404276,R
Z13.6,Encounter for screening for cardiovascular disorders,242,171,13045,13116,413,26161,1.3411379134906494,0.1460682051230935,2.5795772675311937,2.917875743875201,0.9143021333964648,0.34249196997140485,-3.051111351747521,8.386751386969307,Z
H43.13,"Vitreous hemorrhage, bilateral",101,21,13186,13266,122,26452,2.154163346361578,0.1460682051230935,5.514400161945863,2.926566767918394,1.859929264485984,1.1846961287015716,-0.2927582873482608,11.179172639595423,H
D49.5,~Neoplasm of unspecified behavior of right kidney,63,18,13224,13269,81,26493,2.24774988782432,0.1460682051230935,4.599634897031639,2.926871720019444,1.593343434412703,1.0271052213590104,-1.0730513201457148,10.400074997068106,D
T65,Toxic effect of other and unspecified substances,24,3,13263,13284,27,26547,3.361843012829356,0.1460682051230935,7.591656106106189,3.243522078020547,2.3302115215509738,1.7596540044302489,1.2009060606276476,13.91527897258922,T
T21.22,~Burn of second degree of abdominal wall,3,1,13284,13286,4,26570,15.69416471237412,0.1460682051230935,4.247843236369681,3.1206429610964785,1.3668086550829006,0.5439264479435587,-1.8510260037073287,10.381669621007726,T
R06.00,"Dyspnea, unspecified",5324,353,7963,12934,5677,20897,6.947112904504367,0.904415825815252,8.903570581024148,2.978721974185179,2.9833381900405094,2.7959513012459483,3.0483472337385056,14.724722812460504,R
L40.8,Other psoriasis,223,129,13064,13158,352,26222,1.830510029685768,0.1460682051230935,3.3327427981622226,2.917696724624009,1.12761960021332,0.41235819018111197,-2.428528483909299,9.008632512237778,L
L97.50,~Non-pressure chronic ulcer of other part of unspecified foot limited to breakdown of skin,380,27,12907,13260,407,26167,2.0257579150060456,0.904415825815252,5.545537587612421,3.022833718217541,1.8900739874520072,1.119938224151856,-0.2112658397638744,11.638024598155482,L
H31,Other disorders of choroid,154,54,13133,13233,208,26366,3.0095533498759304,0.1460682051230935,4.37191924120258,2.919237098692548,1.499948218714111,0.9851828496706152,-1.3428950895825569,10.100304061958632,H
M72.9,"Fibroblastic disorder, unspecified",26,25,13261,13262,51,26523,1.186458492851276,0.1460682051230935,0.3987372330883448,2.9978837762592416,0.2390599053199166,-0.05504080839029159,-5.159070419592399,6.592418043017696,M
W18.49,~Other slipping,222,40,13065,13247,262,26312,1.848209042865532,0.1460682051230935,6.003512573616052,2.9222709885282683,2.086116306117648,1.504587038029348,0.3686512694816919,11.823743050645026,W
J34.2,Deviated nasal septum,381,172,12906,13115,553,26021,0.8598973331663955,0.1460682051230935,4.543164371069453,2.9168190611468887,1.4330968803351394,0.7580502665359293,-1.5367760122361591,9.896944606299511,J
M76.60,"Achilles tendinitis, unspecified leg",87,81,13200,13206,168,26406,1.1794293067172097,0.1460682051230935,0.9958867155945856,2.933574930608703,0.3717871232638213,0.047116147283134124,-4.659035825612772,6.8403665942725205,M
M99.02,Segmental and somatic dysfunction of thoracic region,429,424,12858,12863,853,25721,1.0093009218612818,0.1460682051230935,0.14613849706599888,2.922753422913516,0.0949543269473929,-0.21116602826700337,-5.450963360495714,6.006019528707598,M
H61.23,"Impacted cerumen, bilateral",1226,451,12061,12836,1677,24897,2.0641267470102487,0.1752818461477122,4.557038502832197,2.91589895037378,1.5649263440684904,0.8804170674973638,-1.151889841209167,10.278224009372344,H
E56.8,Deficiency of other vitamins,4,12,13283,13275,16,26558,2.549997383705719,2.7005711852311287,-1.5804838478917564,3.268461675264592,-0.5183649653693061,-0.04147069353332186,-8.100323191477484,4.711811145258615,E
R13.11,"Dysphagia, oral phase",64,4,13223,13283,68,26506,4.180385331895284,1.8753966564105065,4.140150243819867,3.2144158863301087,1.287775546175726,0.6147202946658313,-2.160693194885723,10.439585542195095,R
D63.8,Anemia in other chronic diseases classified elsewhere,329,11,12958,13276,340,26234,1.513060605656409,3.888822506732825,4.903572837008549,3.161278980946236,1.5392680749110634,0.8860209418385459,-1.3299371364801846,11.062048758996026,D
I70.90,Unspecified atherosclerosis,364,29,12923,13258,393,26181,3.871582303706656,0.6280665457050362,6.814401774779101,3.146053506478329,2.190137844966605,1.555285340758744,0.7241392806946045,13.056442412961554,I
D43,Neoplasm of uncertain behavior of brain and central nervous system,9,3,13278,13284,12,26562,4.175559254001665,0.1460682051230935,4.077708543932361,2.985240148983797,1.4314423037390285,0.822829935156429,-1.5777641411356207,10.124162213286834,D
M71.9,"Bursopathy, unspecified",12,10,13275,13277,22,26552,1.5309012220416447,0.1460682051230935,2.0850161695020906,2.9903577759172046,0.6183051330259107,0.49849978435868547,-4.012039979253465,7.709947104120572,M
S80.10,~Contusion of unspecified lower leg,87,15,13200,13272,102,26472,1.5784991474534806,0.1460682051230935,5.85656423326432,2.9348971606220764,2.024512166717644,1.1675764185589894,0.1894422765963241,11.694027742892596,S
M79.2,"Neuralgia and neuritis, unspecified",361,147,12926,13140,508,26066,1.4369270260359368,0.1460682051230935,4.23209103687047,2.91696180977046,1.5113739484867017,0.9666808565378605,-1.308520003411183,10.125760179446573,M
C78,Secondary malignant neoplasm of respiratory and digestive organs,153,20,13134,13267,173,26401,1.893853692178488,0.1460682051230935,7.517717153986073,2.9512134076297323,2.504337874449104,1.9865521946355367,1.606563522663139,13.17510750195514,C
C69.30,Malignant neoplasm of unspecified choroid,2,1,13285,13286,3,26571,9.24772382397572,0.1460682051230935,3.12246586234337,3.170820364920048,1.0814748545890271,0.4713696297748608,-2.78553122360961,9.64385620976928,C
S50,Superficial injury of elbow and forearm,122,43,13165,13244,165,26409,1.1708506374098635,0.1460682051230935,4.362550169654247,2.920244359684549,1.4787908326247396,0.7512161892915867,-1.405143182912333,10.04200435916356,S
H17.9,Unspecified corneal scar and opacity,83,31,13204,13256,114,26460,2.541399229781772,0.1460682051230935,4.193406155119976,2.922299911151364,1.4174021408568618,0.8522398788504737,-1.5855284275895123,9.869676728173031,H
T81.32,~Disruption of internal operation (surgical) wound,25,4,13262,13283,29,26545,3.235716995447648,0.1460682051230935,6.293758842001808,2.999080717909189,2.0290535167291512,1.2478353382069858,0.2072050837976879,11.963385471458768,T
R93,Abnormal findings on diagnostic imaging of other body structures,1470,269,11817,13018,1739,24835,2.0147538536980574,0.2103382153772546,5.373251277143649,2.916229746591035,1.880320694348848,1.353463890849352,-0.2322581319719763,11.199152415953618,R
N85.4,Malposition of uterus,4,10,13283,13277,14,26560,2.6822002248657486,1.8753966564105065,-1.5772959392996955,3.2351223134891383,-0.4942465083067838,0.3756795288842989,-7.939671127407981,4.741775312633238,N
Z47,Orthopedic aftercare,818,197,12469,13090,1015,25559,1.3875743536530114,0.1752818461477122,4.914562191060396,2.916352699396381,1.7060789392763982,0.7768732710470101,-0.7404183370910351,10.691474176975111,Z
D23.70,"Other benign neoplasm of skin of unspecified lower limb, including hip",144,133,13143,13154,277,26297,0.569803069364396,0.1460682051230935,1.3944947454307925,2.925660920589697,0.4018292103689929,0.13025703886205728,-4.558574017804127,6.909806052860085,D
M75.51,Bursitis of right shoulder,31,18,13256,13269,49,26525,2.7638223152225923,0.1460682051230935,3.1146786316282244,2.932770922414572,1.0575510622512292,0.4594461811748816,-2.6465703784998267,8.849680387177923,M
Z11.1,Encounter for screening for respiratory tuberculosis,128,112,13159,13175,240,26334,1.7422953061187774,0.1460682051230935,1.6686932469644984,2.923817526805044,0.5458364343281716,0.23411926211222372,-4.134650916447382,7.326503183362338,Z
H81,Disorders of vestibular function,503,207,12784,13080,710,25864,2.1672133301284973,0.1460682051230935,4.643596991946657,2.916730329417156,1.618354222749577,0.9528720644619194,-0.9963835530392532,10.436989243507291,H
T87,Complications peculiar to reattachment and amputation,28,3,13259,13284,31,26543,3.570603317461148,0.4361573234062751,4.823265341419784,3.1880672821430123,1.5296108772096473,1.0698302591450848,-1.3719946612486495,11.124999445332948,T
M48.02,"Spinal stenosis, cervical region",417,138,12870,13149,555,26019,1.1882120629771329,0.1460682051230935,5.1852297390251225,2.9170923092934347,1.738925127894799,1.0386117759786135,-0.6447907487748878,10.790000982812929,M
R49.8,Other voice and resonance disorders,247,56,13040,13231,303,26271,2.156944252919446,0.1460682051230935,5.280108809257999,2.9193766513329558,1.8963437313903848,1.444741333160463,-0.1857314815970365,11.258014706242442,R
N92,"Excessive, frequent and irregular menstruation",31,212,13256,13075,243,26331,0.4205845645659111,3.888822506732825,-3.7920733213394366,3.1439822838476807,-1.274860084452861,0.43354447407999297,-10.170229564277792,2.1539545244690865,N
H10.45,Other chronic allergic conjunctivitis,245,156,13042,13131,401,26173,1.5460854418775212,0.1460682051230935,2.852411382415717,2.9175945108529,1.036966436854632,0.7659729917646629,-2.6929325786576754,8.743827746869202,H
E88.89,Other specified metabolic disorders,7,3,13280,13284,10,26564,9.77126578291866,0.1460682051230935,3.9045392896432762,2.9928429498009947,1.257624950181353,0.5232022294325405,-2.101990427350477,9.629738358638656,E
N08,Glomerular disorders in diseases classified elsewhere,87,7,13200,13280,94,26480,3.391082460381413,0.7536798548460434,5.227492423981594,3.166445867531562,1.665403673929931,0.9289578606094212,-0.932709278270238,11.47953044044486,N
I69.90,Unspecified sequelae of unspecified cerebrovascular disease,124,6,13163,13281,130,26444,1.7644040326631214,2.2504759876926075,4.790527154289006,3.2385964884228717,1.45521318684202,0.49790183911990216,-1.6346841609534968,11.060380794579938,I
