ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,m
0.6931471805599453,0.6802181901237622,0.035769195878211354,0.7442946813240243,0.03683950213565572,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2552.020833333334,1399.0208333333333,7450.979166666666,8597.979166666666,0.02
0.6931471805599453,0.6407224101389654,0.03603291303634008,0.702632971446276,0.037142545399291876,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2474.3125000000005,1375.6875,7608.687499999999,8541.3125,0.02
0.6931471805599453,0.6841612707322009,0.03580703144026897,0.7486907035552919,0.03688547939594887,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2567.5833333333335,1387.625,7488.416666666666,8556.375,0.02
0.6931471805599453,0.624628442066278,0.03548728752729339,0.6823402132964241,0.0364867108081205,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2525.1875,1461.2708333333333,7465.812499999999,8547.729166666666,0.02
0.6931471805599453,0.595912293797798,0.03552219423463389,0.6512501567238758,0.03652013817595904,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2491.104166666667,1466.1875000000002,7535.895833333333,8506.8125,0.02
0.6931471805599453,0.6401304326475263,0.035560296974689085,0.6996737068197159,0.03657833766926214,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2513.916666666667,1450.6666666666667,7418.083333333333,8617.333333333332,0.02
0.6931471805599453,0.6514402430907998,0.03570114922605895,0.7125163073223169,0.03674882408220618,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2542.541666666667,1414.75,7515.458333333333,8527.25,0.02
0.6931471805599453,0.5988629959433817,0.03539777752313489,0.6539302275349699,0.03637349238370948,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2497.729166666667,1488.7291666666667,7461.270833333333,8552.270833333332,0.02
0.6931471805599453,0.6613061996455343,0.03528622733774841,0.720796757274798,0.0362560817908019,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2660.854166666667,1457.8958333333333,7468.145833333333,8413.104166666666,0.02
0.6931471805599453,0.6384492350817271,0.035333900514450914,0.696548591741355,0.03630814390901513,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2570.2083333333335,1476.6666666666667,7409.791666666666,8543.333333333332,0.02
0.6931471805599453,0.6088632365083545,0.03552819461325556,0.6654342683851302,0.03653109851927904,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2493.104166666667,1464.1875,7487.895833333333,8554.8125,0.02
0.6931471805599453,0.6669375667890726,0.03556530560287898,0.7289059553514439,0.03659224131408278,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2535.666666666667,1442.4583333333335,7352.333333333333,8669.541666666666,0.02
0.6931471805599453,0.6357663667998616,0.035506647397225546,0.6946310824220686,0.03651313834394486,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2520.041666666667,1459.125,7417.958333333333,8602.875,0.02
0.6931471805599453,0.6734410169435906,0.035398675205754765,0.7348047243589582,0.03639469750538848,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2616.4375000000005,1449.1875,7394.562499999999,8539.8125,0.02
0.6931471805599453,0.6489230056842169,0.03543478439320749,0.7086795071875294,0.03643136987475975,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2522.0208333333335,1472.7708333333335,7320.979166666666,8684.229166666666,0.02
0.6931471805599453,0.6436790441964829,0.035552800837271345,0.703589122961915,0.03657052423809994,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2500.6458333333335,1456.6458333333335,7368.354166666666,8674.354166666666,0.02
0.6931471805599453,0.6476228640020767,0.03568564607117475,0.7084920704520248,0.036730098942398336,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2503.3125000000005,1430.0208333333335,7437.687499999999,8628.979166666666,0.02
0.6931471805599453,0.6680700126751508,0.035409665746453156,0.7290115376157853,0.03640612732116895,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2611.9375,1448.4791666666667,7415.062499999999,8524.520833333332,0.02
0.6931471805599453,0.641574992621035,0.03536504874734598,0.6999665410534847,0.03634534474355878,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2594.5625000000005,1462.7291666666667,7466.437499999999,8476.270833333332,0.02
0.6931471805599453,0.6228690434349329,0.03564476990820253,0.681160055865662,0.03667334277334453,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2511.4583333333335,1435.4166666666667,7538.541666666666,8514.583333333332,0.02
0.6931471805599453,0.6395926054805924,0.03537850493192395,0.6980598560705854,0.03636158908275378,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2557.0625,1472.1041666666667,7403.937499999999,8566.895833333332,0.02
0.6931471805599453,0.596683093969322,0.03504009539513308,0.6497638289902878,0.03594930159678749,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2566.354166666667,1538.8541666666667,7398.645833333333,8496.145833333332,0.02
0.6931471805599453,0.6202282833899643,0.03524683717352769,0.6762507607794944,0.03619962503066206,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2576.5625000000005,1492.1875,7448.437499999999,8482.8125,0.02
0.6931471805599453,0.6770856724848834,0.03549937366261434,0.7395233766196442,0.036516478833608944,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2567.604166666667,1444.8958333333335,7337.395833333333,8650.104166666666,0.02
0.6931471805599453,0.6620933160019125,0.035626395642293966,0.723994303775562,0.03666377734094049,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2515.979166666667,1437.1458333333333,7367.020833333333,8679.854166666666,0.02
0.6931471805599453,0.6211778591324105,0.035755459654562706,0.6799500380358461,0.036805177747801746,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2480.729166666667,1424.4791666666667,7544.270833333333,8550.520833333332,0.02
0.6931471805599453,0.6603150484072436,0.03577964853022719,0.7226252744329514,0.036845487245677905,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2536.5208333333335,1402.0208333333335,7510.479166666666,8550.979166666666,0.02
