j,is_signal,w_base,logOR_true,p_true,logOR_noisy,p_noisy,logOR_lambda,p_lambda,se_lambda,var_counts_lambda,var_extra_lambda
1368,0,2.8625404363684563e-05,1.1050542876783394,7.192240983122941e-13,0.8425953772142525,6.828438579785634e-08,2.511450989054528,0.006262026626586546,0.9186882583909751,0.843733056089311,0.00025506001613208974
1369,0,2.8599288677480227e-05,0.9514905258635749,2.0540390394875548e-10,0.5723975197062049,0.00011834457619126441,1.421095154333766,0.0015379559772396724,0.4486595084601878,0.20104029451560526,0.00025506001613208974
1370,0,2.857321584680827e-05,0.7042917234293945,1.304592316246869e-06,0.34857111621891,0.016411184913245194,0.8181155579234245,0.021989434087088384,0.35716986644451654,0.12731525347986167,0.00025506001613208974
1371,0,2.854718577016157e-05,0.856834826297753,2.9221944467134856e-08,0.6190307295949564,7.738089400109937e-05,1.568083459809549,0.001974737546281565,0.5068133866540419,0.2566047488756073,0.00025506001613208974
1372,0,2.8521198346347163e-05,0.8070177700206268,5.242893474936962e-07,0.7131138168726816,1.8693833324521233e-05,1.9031299494508802,0.0033493006052443255,0.6487095803625431,0.4205690596380147,0.00025506001613208974
1373,0,2.8495253474485078e-05,0.9377059030545859,1.7662793626412016e-09,0.3448745364339656,0.022468043704827863,0.8094047854458786,0.029079859012941956,0.3708779114474119,0.1372953651834622,0.00025506001613208974
1374,0,2.8469351054007127e-05,1.1214567273687523,4.443265031914337e-13,0.786869058312459,3.7560434284732e-07,2.2167658575058677,0.002642016187240114,0.7373039776693598,0.5433620954709278,0.00025506001613208974
1375,0,2.8443490984655695e-05,0.5895630606950341,6.226814107889418e-05,0.590470777761972,0.00010915108886373335,1.47695403707064,0.001771911534465299,0.4724714918462106,0.22297425059125175,0.00025506001613208974
1376,0,2.8417673166482595e-05,0.7754346448611897,2.979706504246082e-07,0.5569550556875077,0.0002857251322688222,1.3755331946711027,0.0024530844541775193,0.4541108442496182,0.20596159884896886,0.00025506001613208974
1377,0,2.839189749984787e-05,1.1223061249054256,3.8617462007872045e-12,0.7617395073700605,2.192408140159519e-06,2.103234315766678,0.003057695424449713,0.7101017549346972,0.5039894423452047,0.00025506001613208974
1378,0,2.8366163885418615e-05,1.0381375618040112,3.413015867028722e-10,0.7310714124150371,1.0800504513324863e-05,1.9745796449029176,0.0034736574890597166,0.6756748321561791,0.45628141879314876,0.00025506001613208974
1379,0,2.83404722241678e-05,0.865285288195061,3.703272416553534e-09,0.5092243194466368,0.0005012375547889754,1.2373276253515384,0.0024823107429739646,0.40896775569328214,0.166999565180668,0.00025506001613208974
1380,0,2.8314822417373142e-05,0.7769797905439545,1.5654921745043942e-06,0.6855593019411742,4.2038326420879685e-05,1.7990922147607387,0.0033441014463333235,0.6131460242757505,0.37569298706902715,0.00025506001613208974
1381,0,2.828921436661592e-05,0.9412978216102765,4.870579692418356e-09,0.7660492546751495,3.5394652004257795e-06,2.1236599424310207,0.004071201950569335,0.7392836607134579,0.5462852709817589,0.00025506001613208974
1382,0,2.826364797377983e-05,1.0345321636954405,7.1506938989911045e-12,0.7691060409110109,4.813237582564996e-07,2.1338502865204467,0.001920413037919877,0.6878346472581397,0.4728614419525974,0.00025506001613208974
1383,0,2.8238123141049837e-05,0.8656187240809926,2.0006584127389922e-08,0.6768153260426117,1.757559342642932e-05,1.765298835097717,0.0018233734875831044,0.5662386095554931,0.32037110293520604,0.00025506001613208974
1384,0,2.8212639770911026e-05,1.0470781039749444,2.2668481563587215e-10,0.47614132636027207,0.0028281867656076006,1.1476371371457177,0.00781793144281957,0.43146955827897343,0.18591091970532037,0.00025506001613208974
1385,0,2.818719776614748e-05,0.7111089991257842,3.4803465779258263e-06,0.42375307618808783,0.005924280500453943,1.0083895260231133,0.011311013780032464,0.3981102240700575,0.15823669049297928,0.00025506001613208974
1386,0,2.8161797029841137e-05,1.0015561741837986,1.734851349812906e-09,0.8677252678416535,5.00636974894783e-07,2.6766191843306792,0.02036598120019286,1.1539458603423944,1.3313359885852167,0.00025506001613208974
1387,0,2.8136437465370677e-05,0.9582560096898379,3.1389907328449226e-09,0.840829364346628,5.68341694732324e-07,2.5060705174648725,0.011013496672277277,0.9857608463857052,0.9714693862509298,0.00025506001613208974
1388,0,2.8111118976410374e-05,1.0200136977327676,7.712379457273144e-10,0.7131138168726816,1.8693833324521233e-05,1.9031299494508802,0.0033493006052443255,0.6487095803625431,0.4205690596380147,0.00025506001613208974
1389,0,2.808584146692902e-05,0.7427838978002055,4.532337660821213e-07,0.5626625498673762,0.0001764044055747318,1.3920433130422243,0.0018398339859592332,0.44689274233243453,0.19945806313327163,0.00025506001613208974
1390,0,2.8060604841188767e-05,0.8532671181274527,2.254314279419944e-07,0.5187510756867215,0.0016469705167425205,1.2663104971101573,0.006604593598007818,0.4662151861839367,0.2171015398123907,0.00025506001613208974
1391,0,2.803540900374405e-05,1.037012640414932,1.1877660418679163e-10,0.8081219853001783,8.507107112106776e-07,2.3250032879870624,0.005824533419073004,0.8431564315801325,0.7106577080988106,0.00025506001613208974
1392,0,2.801025385944049e-05,1.049478548809598,9.268294753915963e-10,0.4607202663349885,0.005295095594880868,1.106724050609867,0.012067553017360321,0.44089732869564535,0.19413539443482383,0.00025506001613208974
1393,0,2.7985139313413782e-05,0.946192442323543,1.1911790068450853e-09,0.9177904743404698,2.47322107109348e-08,3.0610649236849743,0.04180700372179856,1.5038864639978633,2.2614194365798643,0.00025506001613208974
1394,0,2.7960065271088596e-05,0.6739679891195816,9.6326623146035e-06,0.3394205198983104,0.02583701438116115,0.7960941414602379,0.03269228323257592,0.3727307966593931,0.13867318676221377,0.00025506001613208974
1395,0,2.793503163817752e-05,1.153274722566367,3.1380805408455423e-12,0.7114600610739118,1.1502245061381553e-05,1.8956538492651176,0.0025583500067525083,0.6284588298636384,0.3947054408174415,0.00025506001613208974
1396,0,2.7910038320679948e-05,0.789272297079786,5.553672814861998e-07,0.87759678912448,2.0303254086936872e-07,2.742414376290473,0.021034538323555833,1.1885486717317435,1.4123928850591596,0.00025506001613208974
1397,0,2.788508522488102e-05,0.8412483962813613,1.1449808954604016e-08,0.639381265410616,2.0703313087757005e-05,1.6340675650620364,0.0011445174046963752,0.5024254806149326,0.25217630355501397,0.00025506001613208974
1398,0,2.786017225735055e-05,0.8479732994522551,4.2605933486055344e-08,0.5374416436498188,0.0005359254431637505,1.318632551884222,0.003267393372032492,0.448302010750036,0.20071963282639332,0.00025506001613208974
1399,0,2.7835299324941955e-05,1.1037005208659532,5.071472339965259e-13,0.6772485989878392,6.652504137889542e-06,1.7654360726429064,0.0010761483092022342,0.5399179462840862,0.29125632870349333,0.00025506001613208974
1400,0,2.7810466334791173e-05,0.95142394348665,2.981149965516813e-07,0.7221130573954418,0.00013180871906121427,1.9444295544815051,0.010016255336032653,0.7550398020330789,0.5698300426380188,0.00025506001613208974
1401,0,2.7785673194315643e-05,0.8915179706534767,6.355253808677756e-09,0.5806015066692811,0.00016367716377445882,1.4467678291856418,0.002096725200724878,0.47031340609943023,0.2209396399407155,0.00025506001613208974
1402,0,2.7760919811213227e-05,0.7249265047102278,6.618707146826531e-06,0.6026364915261584,0.00026419733171628235,1.5169821832364592,0.0036305282369089066,0.52155091173307,0.2717602935134645,0.00025506001613208974
1403,0,2.7736206093461165e-05,1.081584057741173,7.729231179006321e-10,0.8737809204761607,1.248257970112617e-06,2.7219639883772695,0.02931985903856276,1.2490892113647094,1.5599687979315795,0.00025506001613208974
1404,0,2.7711531949315037e-05,0.5436715124111536,0.0005649307667890633,0.41094114128869486,0.010330394399348972,0.9759046629473037,0.017423522933564563,0.41044986547790413,0.16821403205469748,0.00025506001613208974
1405,0,2.768689728730771e-05,1.0665213713609285,2.0135502438536743e-10,0.7040128978920104,2.4533460427688747e-05,1.8680613226381224,0.003324069686133827,0.6362470489374678,0.40455524726550435,0.00025506001613208974
1406,0,2.7662302016248325e-05,0.9538685730268274,1.2872643592220083e-08,0.48146628873969705,0.003437825744321088,1.16266831388874,0.009411163673058375,0.4477405784418891,0.20021656556734535,0.00025506001613208974
1407,0,2.7637746045221246e-05,1.093673394483167,4.7026418266072625e-12,0.6607531673405407,2.14774923232928e-05,1.7080192146804367,0.001599322345221025,0.5411922705300367,0.2926340136653244,0.00025506001613208974
1408,0,2.7613229283585053e-05,0.7449478583995375,2.359208418569117e-06,0.5884734961716349,0.00026581535039501327,1.4720651587338995,0.0031591775035824474,0.49869923871867244,0.24844587068245133,0.00025506001613208974
1409,0,2.7588751640971497e-05,1.3022130511756977,3.0830398860984e-15,0.7341981972891625,3.1217014226078838e-06,1.9851824549516595,0.002063297760317959,0.6443375400363948,0.4149158054840206,0.00025506001613208974
1410,0,2.7564313027284512e-05,0.7621517738753468,3.165691730807552e-06,0.5635673614709711,0.0007039882340014992,1.3969884662840455,0.004936709408705564,0.4969482262884783,0.24670247959513253,0.00025506001613208974
1411,0,2.753991335269918e-05,1.0880891588424542,1.433029185754428e-11,0.7021087474932987,1.09098201523813e-05,1.8591781532210299,0.002127978595962221,0.6052477085431438,0.36606972868059423,0.00025506001613208974
1412,0,2.7515552527660747e-05,0.9839565022392884,1.917570093070915e-09,0.3904953179093854,0.013724337436389272,0.9236623985942806,0.02094524148529399,0.4000322073482573,0.159770706899787,0.00025506001613208974
1413,0,2.7491230462883588e-05,0.9426553661751861,2.724436679710749e-08,0.43953556365103297,0.00806245268407001,1.0506554557656016,0.015651944906297906,0.43470627096860764,0.18871448200330043,0.00025506001613208974
1414,0,2.7466947069350238e-05,0.9747702149622465,2.862784645981717e-09,0.7499499663002233,7.28142373780231e-06,2.0537035834315245,0.004070878161968006,0.7149243581565574,0.5108617778694335,0.00025506001613208974
1415,0,2.7442702258310388e-05,0.9000045099224339,4.322281281738916e-09,0.5420193344702781,0.0003890137790344146,1.3316047692403825,0.002682944510023641,0.44358633784539886,0.19651377910696025,0.00025506001613208974
1416,0,2.741849594127989e-05,0.9897485031901658,1.5192128489378115e-08,0.9797254394402449,1.4605732118734055e-07,3.8779950798040463,0.2714383511709949,3.5262315424318413,12.43405383082511,0.00025506001613208974
1417,0,2.7394328030039762e-05,1.064723528603682,9.970217236632715e-11,0.2734058020896587,0.07867982592517683,0.636934940208614,0.08472832648506004,0.3694761360489409,0.13625755509352339,0.00025506001613208974
1418,0,2.7370198436635254e-05,0.8142016380767092,2.6167635127444974e-07,0.6327373844325458,8.934267377842811e-05,1.6138531970210261,0.0025545286867526694,0.5349541734068572,0.2859209076292818,0.00025506001613208974
1419,0,2.7346107073374807e-05,0.680872188274592,1.3394919117685666e-05,0.2734058020896587,0.07867982592517683,0.636934940208614,0.08472832648506004,0.3694761360489409,0.13625755509352339,0.00025506001613208974
1420,0,2.7322053852829118e-05,0.8361817733931433,1.7212846479341214e-07,0.5016501514966386,0.0017129078562579687,1.2177201141258778,0.006096459293504395,0.4440105490000664,0.1968903076072083,0.00025506001613208974
1421,0,2.729803868783018e-05,0.7060392087311578,4.8733837170336136e-06,0.6423578307524959,5.873207583313929e-05,1.6457505841180602,0.0022354039472522267,0.538349148086282,0.28956474522909353,0.00025506001613208974
1422,0,2.727406149147028e-05,0.6624962229596274,1.8668482974317052e-05,0.4984649599598876,0.001558394887612041,1.2086050865985123,0.0055495819624580105,0.4358048390642394,0.18967079773567552,0.00025506001613208974
1423,0,2.7250122177101086e-05,1.0674721924121575,2.86194478810282e-10,0.5657379457898473,0.0005983825286616509,1.4032770856851438,0.004482396048163779,0.49375462354259336,0.24353856825355602,0.00025506001613208974
1424,0,2.722622065833265e-05,0.7359810283702856,1.2644485660812979e-05,0.42998447586566135,0.010982957694111723,1.025976634905762,0.01962745538005267,0.4396927663725067,0.19307466878417567,0.00025506001613208974
1425,0,2.720235684903249e-05,0.7729961253932294,1.5467283107973147e-07,0.43841827949988227,0.0029211891780196427,1.045995168460814,0.0066198856600704825,0.3852106971080745,0.14813222115035662,0.00025506001613208974
1426,0,2.7178530663324606e-05,0.9196065315335095,2.162215696178871e-08,0.6670301844917357,6.0744983806227097e-05,1.732148815371658,0.003164461565851506,0.5869117621062729,0.34421035648255827,0.00025506001613208974
1427,0,2.7154742015588585e-05,1.0200136977327676,7.712379457273144e-10,0.7410113880786021,9.620731415909522e-06,2.015943202755724,0.003922234996362517,0.6989247936142986,0.48824080711265777,0.00025506001613208974
1428,0,2.7130990820458624e-05,0.647820940676404,5.026640036807294e-05,0.41636241362164156,0.009852702612691737,0.9899439701804341,0.017039634075014732,0.41492272513929446,0.1719058078208864,0.00025506001613208974
1429,0,2.7107276992822596e-05,0.8695867416411818,2.7543223828500888e-08,0.34350403048040695,0.024963433436012105,0.8061775684231478,0.03194098030103821,0.3758143503820938,0.14098136593698307,0.00025506001613208974
1430,0,2.7083600447821155e-05,1.209682618149487,6.6404899265803335e-12,0.7837275047897808,5.917478644767643e-06,2.2075879309699302,0.007067513837191623,0.8195537770602858,0.6714133334776484,0.00025506001613208974
1431,0,2.705996110084677e-05,0.856834826297753,2.9221944467134856e-08,0.5945903012932318,0.00013882958361242283,1.4902769522770323,0.0021778521784232047,0.48624923780855456,0.23618326125326816,0.00025506001613208974
1432,0,2.7036358867542806e-05,0.5887635221220248,8.718499458569619e-05,0.3448745364339656,0.022468043704827863,0.8094047854458786,0.029079859012941956,0.3708779114474119,0.1372953651834622,0.00025506001613208974
1433,0,2.7012793663802652e-05,0.9151649452301658,2.827536145728654e-09,0.7014365745807599,7.895033290759031e-06,1.8560510541160369,0.0017819227103269568,0.594057992579262,0.35264983853117043,0.00025506001613208974
1434,0,2.6989265405768738e-05,0.9582560096898379,3.1389907328449226e-09,0.4451109481237157,0.004832335525761585,1.0645527391338585,0.010421343550612463,0.41559317849524025,0.17246262999564452,0.00025506001613208974
1435,0,2.696577400983167e-05,0.8070177700206268,5.242893474936962e-07,0.8264621710585236,1.1925748687046888e-06,2.425062109597874,0.009871248567524062,0.9398346817073464,0.883034168923817,0.00025506001613208974
1436,0,2.6942319392629315e-05,1.0194574592709476,2.2875999145907442e-11,0.6387325718661317,2.4344288103803932e-05,1.6320871734295643,0.0012506445703841793,0.5057487773311534,0.25552676575582456,0.00025506001613208974
1437,0,2.6918901471045895e-05,0.8532671181274527,2.254314279419944e-07,0.6290711622927514,0.00017170509356505178,1.6027644006743909,0.003664605824556573,0.5515977519236552,0.3040050199110982,0.00025506001613208974
1438,0,2.6895520162211077e-05,0.993862957716626,6.339454284564439e-10,0.4585522850021474,0.0033598514859061912,1.1000324157695944,0.00821129627347829,0.41616569873396686,0.17293882878659878,0.00025506001613208974
1439,0,2.687217538349911e-05,1.0460066069681437,1.1218823098272567e-10,0.659317459255488,4.1146601512947065e-05,1.7040091036208154,0.0022779562642191837,0.5584396936190144,0.3115998313931665,0.00025506001613208974
1440,0,2.6848867052527884e-05,0.8265544044020182,2.500371534525561e-07,0.8727744660743204,3.188100071268778e-07,2.7098549161693697,0.02067873567874524,1.1711711367550601,1.3713867715520076,0.00025506001613208974
1441,0,2.68255950871581e-05,0.8294385200966167,6.791676810031348e-07,0.6370351089573951,0.00018427954400409397,1.6297733073678171,0.004189931453550443,0.5691549402180651,0.32368228595849724,0.00025506001613208974
1442,0,2.680235940549235e-05,0.9350427498379387,3.5702964432821313e-09,0.6766538049142794,2.431807936127467e-05,1.7652530951622896,0.002175487821172645,0.5759077170812631,0.33141463857762005,0.00025506001613208974
