feature,logOR_true,logOR_naive_noisy,logOR_lambda,se_wald_noisy,p_wald_noisy,neglog10p,alpha,gamma,prev,p,q,lam,table_noise_disabled
1730,0.020772419781075583,0.024560748527394153,0.062061027285725524,0.010011092979501873,0.014153123448104661,1.8491477052575003,-2.529382776380756,0.02,0.07399333333333333,0.8,0.7,0.05,0
1731,0.009433195327193942,0.004457168986592913,0.011390623877573504,0.0054114624775858195,0.41013657531525227,0.3870714993072683,-0.49560400937227855,0.02,0.3788166666666667,0.8,0.7,0.05,0
1732,0.0145359617058041,0.0045185524460287915,0.01153546596709488,0.005451229713843466,0.40715807450589336,0.39023694812748233,-0.5522449297825596,0.02,0.36529333333333336,0.8,0.7,0.05,0
1733,0.015851373522453336,0.0030790638527826548,0.00784104074345622,0.005251751754530425,0.5576788183078665,0.25361585051777763,-0.06638353132796682,0.02,0.48342666666666667,0.8,0.7,0.05,0
1734,0.023256216188537113,-0.0049624828640538,-0.012857179516004054,0.02498347516671357,0.8425517088789377,0.07440343622319369,-4.4723297566319316,0.02,0.011173333333333334,0.8,0.7,0.05,0
1735,0.026750147718108148,0.011543448860801936,0.02946765055925897,0.0062910357905245455,0.06651986485534805,1.1770486417831891,-1.2398173054608337,0.02,0.22432333333333335,0.8,0.7,0.05,0
1736,0.020020642556993873,0.012730513041381026,0.032304354104662404,0.009552598531987297,0.18263835048728394,0.7384080238650912,-2.415142358521309,0.02,0.082115,0.8,0.7,0.05,0
1737,-0.009634115686225356,0.0030467867940233884,0.007759243284695023,0.012082571019600448,0.8009144721016743,0.09641385879403931,-2.9482082563059073,0.02,0.049661666666666666,0.8,0.7,0.05,0
1738,0.01178316328999054,0.006055463983869906,0.015466831334355384,0.005283197767734341,0.25172315843070125,0.599076827693583,-0.22999758471075316,0.02,0.444,0.8,0.7,0.05,0
1739,0.019035302164310177,0.00967430820467494,0.024611575025152946,0.00704078594057953,0.1694298515350675,0.77101006971484,-1.608317910296487,0.02,0.16660166666666668,0.8,0.7,0.05,0
1740,0.015061180728755027,0.02340928823726023,0.058925321338031744,0.012098078956364973,0.05299531213910047,1.275762545534387,-2.964777738505732,0.02,0.04932333333333333,0.8,0.7,0.05,0
1741,0.028914983939048934,0.0041844941577351205,0.010706923446976251,0.01027081844981843,0.6837025927595289,0.16513277315097669,2.5876991876545166,0.02,0.92972,0.8,0.7,0.05,0
1742,0.007057315873623897,-0.001063927622818847,-0.0027265264140509658,0.0062644068232543025,0.8651383829157779,0.06291441955263867,-1.2279303051377486,0.02,0.22732,0.8,0.7,0.05,0
1743,0.0357153924638487,0.01639514818956985,0.04153785073065707,0.008443449807711868,0.05216623175715929,1.2826105335321445,-2.1154179432074516,0.02,0.10812,0.8,0.7,0.05,0
1744,0.013124427630788119,0.02382294953121963,0.059839460034748236,0.010621650962404826,0.02490539779961085,1.6037065171399427,-2.6725420601588143,0.02,0.065045,0.8,0.7,0.05,0
1745,0.02007937738598121,-0.003147903159923483,-0.008008813106498085,0.005891053549356044,0.5930972098666973,0.22687411903250126,0.9777383164611673,0.02,0.7271,0.8,0.7,0.05,0
1746,0.001791977912966732,0.01893783065996375,0.04784969225853915,0.027958067956088347,0.498174082547705,0.30261887033484486,-4.701763737896906,0.02,0.008868333333333334,0.8,0.7,0.05,0
1747,0.0055741239571445375,0.02627496864894155,0.06798613784466165,0.011550032429099306,0.02291296901450852,1.6399186321954329,2.8423615669717384,0.02,0.9451216666666666,0.8,0.7,0.05,0
1748,0.015316834782566725,-0.005724756508216928,-0.014594526068062875,0.007233950809944721,0.42872610656782384,0.3678200700393141,1.6925351095181649,0.02,0.8440833333333333,0.8,0.7,0.05,0
1749,0.009635238620628614,0.009831538329976252,0.02507101608146163,0.0064567577644303155,0.12784024100264288,0.8933324193033999,-1.328198415236049,0.02,0.20874166666666666,0.8,0.7,0.05,0
1750,0.01865406978949805,-0.006893949332615692,-0.017575531274155655,0.006723821311328265,0.30522057950160386,0.5153861874187547,1.4625559867066864,0.02,0.81253,0.8,0.7,0.05,0
1751,0.018843813175340857,0.01687359779368071,0.04339317908676064,0.009050189835602558,0.062258981022226816,1.2057979915887027,2.2806976469389237,0.02,0.9070366666666667,0.8,0.7,0.05,0
1752,-0.02263250658919684,-0.04060743113499361,-0.10705438218613057,0.05095727790349294,0.4255139394770946,0.37108620822610916,-5.925316547398945,0.02,0.00268,0.8,0.7,0.05,0
1753,0.01537073132340403,0.03192638683693579,0.08022601886952357,0.028037944765103413,0.2548345657345764,0.5937416646818592,-4.732861718451341,0.02,0.008798333333333333,0.8,0.7,0.05,0
1754,0.016898508066366377,-0.0001870659805753322,-0.00047266786348833625,0.006953117944323863,0.9785363839597915,0.0094230217594798,1.566310795186973,0.02,0.827665,0.8,0.7,0.05,0
1755,0.01928696086674721,-0.06344678766419004,-0.16746776153971799,0.03462457471068141,0.06688876536259639,1.174646820210621,-5.174834450648635,0.02,0.005843333333333333,0.8,0.7,0.05,0
1756,0.03108605616756011,0.0072411300720912385,0.01855169758292009,0.007774385642986444,0.35164221571566057,0.4538989920971633,1.8848787767737492,0.02,0.868635,0.8,0.7,0.05,0
1757,-0.03772832183437142,-0.05550866512268237,-0.14658647757385132,0.026877976103732562,0.03890313441975057,1.4100154062228305,-4.622911087535908,0.02,0.00973,0.8,0.7,0.05,0
1758,0.013204582816163478,-0.0033559083653957483,-0.0085930367153846,0.005927105032059544,0.571259951934801,0.24316622100048174,-1.0040500227455735,0.02,0.2681383333333333,0.8,0.7,0.05,0
1759,0.026064588176723504,0.004041650485318874,0.01026762293175883,0.005744528476703617,0.48170357245349427,0.3172201328197029,0.8587818890812209,0.02,0.703315,0.8,0.7,0.05,0
1760,-0.004524011813836999,-0.0040528946024320665,-0.010347075694484759,0.012445777310135919,0.7446936027104609,0.12802237694685414,-3.0156067872599905,0.02,0.04665166666666667,0.8,0.7,0.05,0
1761,0.0031080246711710736,-0.0252586980308636,-0.06535595398210675,0.017854725873613798,0.1571627609972396,0.8036503502131647,-3.798139104617782,0.02,0.022195,0.8,0.7,0.05,0
1762,0.02037092842457933,0.002043878417023953,0.005186718553435963,0.006226844776272006,0.7427327694580783,0.1291674145375277,-1.2033832561608526,0.02,0.23083333333333333,0.8,0.7,0.05,0
1763,0.009707116718876344,0.0010822881526363628,0.0027664651822257857,0.007305896049638878,0.8822330695156811,0.054416667211651164,1.7174726351769347,0.02,0.8477616666666666,0.8,0.7,0.05,0
1764,0.019446298323760828,0.013341982911957349,0.034347308014887334,0.006037235235494804,0.027108691175097437,1.566891449927979,1.0804566249977052,0.02,0.7461683333333333,0.8,0.7,0.05,0
1765,0.025930740840181144,0.00950876073197492,0.024314860244278248,0.005704691371051196,0.09554786395604621,1.0197790174783723,-0.8264574799468402,0.02,0.30433166666666667,0.8,0.7,0.05,0
1766,0.021094926933872733,-0.010830618078379279,-0.02784634276714087,0.02064504873027828,0.5998536915741515,0.22195466410036904,-4.074109669216134,0.02,0.01646,0.8,0.7,0.05,0
1767,0.013553132950607725,0.008838952165890493,0.022601484540701256,0.0067028281592688916,0.18727278622555232,0.7275253280746501,-1.45821746202813,0.02,0.18908666666666665,0.8,0.7,0.05,0
1768,0.019106555203817564,0.006074067920029385,0.015444670189276942,0.0082480003097108,0.4614695655539479,0.3358569359117975,-2.0520516938313973,0.02,0.11424166666666667,0.8,0.7,0.05,0
1769,0.020510916640060266,-0.001773146450286963,-0.0045373165732077204,0.006070853016296967,0.7702290219189079,0.11338012136406021,1.1041606913893844,0.02,0.750925,0.8,0.7,0.05,0
1770,0.0295663377125862,0.006737954754580522,0.017112648091870693,0.007531318789006394,0.3709699262267775,0.4306612963233784,-1.8060844420844724,0.02,0.141305,0.8,0.7,0.05,0
1771,0.0341755879227559,0.014715005811891314,0.03759421665262758,0.007760331259877177,0.05793589115402979,1.2370523084489196,1.881559804028573,0.02,0.8680566666666667,0.8,0.7,0.05,0
1772,0.02289195670670077,-0.0021324751688919334,-0.005442801038193976,0.006085686441548798,0.7260322824299383,0.13904406832265515,-1.110653876599168,0.02,0.24708666666666668,0.8,0.7,0.05,0
1773,0.027827967710481766,0.016081470034941515,0.041210117333483384,0.009259018681326643,0.08241472942685292,1.0839951628522573,2.333262023119998,0.02,0.91169,0.8,0.7,0.05,0
1774,0.027570763962382967,0.014451364544000265,0.036608148621053535,0.012052595052487198,0.23051816797726143,0.637294840593925,-2.9465373538943833,0.02,0.049806666666666666,0.8,0.7,0.05,0
1775,0.0024078595232067596,-0.005113351243639019,-0.012988793612081984,0.014382989364902926,0.7222047063478989,0.14133968575928554,3.330743550545473,0.02,0.9655283333333333,0.8,0.7,0.05,0
1776,0.05184204059561833,0.02759589424458024,0.07222481764545774,0.037433130030250804,0.4609976344762029,0.33630130310616024,5.264013044129142,0.02,0.9950316666666666,0.8,0.7,0.05,0
1777,0.014240967900171871,-0.014405094879853518,-0.03697581116881797,0.011103896387937922,0.19452767168822493,0.711018611270405,-2.75905872036513,0.02,0.059533333333333334,0.8,0.7,0.05,0
1778,0.02341891771826002,0.011084298184858229,0.028070439169336686,0.006528993219844615,0.0895636343561986,1.0478682917252344,-1.369264726506918,0.02,0.20225666666666667,0.8,0.7,0.05,0
1779,0.02781661818859595,0.02337927266782747,0.05935953086169278,0.007479590226409402,0.0017735680590338753,2.751152141223206,-1.7922145050313136,0.02,0.14346333333333333,0.8,0.7,0.05,0
1780,0.02444193074862988,-0.08851553640496143,-0.2397184515458918,0.07131556775593224,0.21453884701975146,0.6684940577040329,-6.610220852369753,0.02,0.0013783333333333334,0.8,0.7,0.05,0
1781,0.014760680359107606,0.0011911087888045362,0.0030326853181637226,0.006226554387288585,0.8482944697152626,0.07145336428440681,1.2011369035227661,0.02,0.7690416666666666,0.8,0.7,0.05,0
1782,0.02530394554223047,0.012983349704176052,0.03301107627026106,0.012089229898898459,0.2828405962714726,0.5484582558675319,-2.956023916691767,0.02,0.049525,0.8,0.7,0.05,0
1783,0.030842982382831872,0.011699503805375587,0.029858474843105193,0.006200976387158154,0.05919804747338448,1.2276926173567937,1.185871214931818,0.02,0.7659316666666667,0.8,0.7,0.05,0
1784,0.022321157745868465,0.008674318157604435,0.02206461110924647,0.005482402272416429,0.11360136943360288,0.9446164332916166,0.598106246681019,0.02,0.6443466666666666,0.8,0.7,0.05,0
1785,0.009466495718932686,-0.00032983978354149336,-0.0008325902925416978,0.008129487106960273,0.9676361030571045,0.0142879362320536,2.014227145140876,0.02,0.8817083333333333,0.8,0.7,0.05,0
1786,0.018461557418910955,0.010867938276659035,0.0277278227129105,0.005648636789350524,0.05435544681627036,1.2647569298900174,0.7692137513313637,0.02,0.6843783333333333,0.8,0.7,0.05,0
1787,0.002023607884434974,-0.0009792168563357417,-0.002529729980470412,0.01388288237441499,0.9437685463407072,0.025134500799273044,-3.248897784646916,0.02,0.037105,0.8,0.7,0.05,0
1788,0.020143774058765454,0.018324706813745976,0.04741629947220733,0.014063586134637244,0.19257830387286512,0.7153926426478787,3.2633687142135157,0.02,0.963725,0.8,0.7,0.05,0
1789,0.02488522190609279,0.016373233727662976,0.04135857302280901,0.0073968408797456,0.026860154132372246,1.5708914995360044,-1.7527504516042915,0.02,0.14730333333333334,0.8,0.7,0.05,0
1790,0.029217846514798106,-0.001496403744143155,-0.003706272177328547,0.021386514540261164,0.9442179350360942,0.024927754579162655,4.167270782442444,0.02,0.9847133333333333,0.8,0.7,0.05,0
1791,-0.0024997063952302044,0.018814419001288815,0.047221519556429156,0.03395945404072775,0.5795610820019339,0.2369007854494506,-5.10001427681039,0.02,0.005988333333333333,0.8,0.7,0.05,0
1792,0.03742296606769775,0.002107266280708021,0.005415556208104909,0.012009799337842816,0.8607164394308638,0.06513990205824102,2.940853147714262,0.02,0.9496816666666666,0.8,0.7,0.05,0
1793,0.02129358915261607,0.01550321690517533,0.03940482838907081,0.0060119297395024186,0.009916075974453896,2.0036601544375268,-1.068982339671162,0.02,0.25583833333333333,0.8,0.7,0.05,0
1794,0.01198488542811211,0.01048414671446211,0.02656745800383881,0.010090679207546253,0.2988079156514799,0.5246079019094366,-2.548195547588608,0.02,0.07285333333333334,0.8,0.7,0.05,0
1795,0.0006518136356127582,-0.010613096466820923,-0.027450694001354504,0.025826073245508476,0.6811128419543275,0.16678093129084043,-4.539428293257523,0.02,0.01046,0.8,0.7,0.05,0
1796,0.03959324929176858,0.00029657822151417563,-0.0007988829405335595,0.08229725648077418,0.9971246347455436,0.0012505540261085828,-8.781581343556804,0.02,0.0010166666666666666,0.8,0.7,0.05,0
1797,0.020894014965198104,0.011078919003894669,0.028412775832677057,0.006475323556323656,0.08709136502480862,1.06002490248924,1.340582602257719,0.02,0.7923383333333334,0.8,0.7,0.05,0
1798,0.01856119603062867,0.022240678641924003,0.05601838775007306,0.00897239424640791,0.013182899898464261,1.879989045631836,-2.267390363449333,0.02,0.09414333333333333,0.8,0.7,0.05,0
1799,0.02395410907174784,0.009551181935308465,0.024483433300061346,0.00809759965025009,0.23819603327723726,0.6230654751796538,1.9949134632484944,0.02,0.8805133333333334,0.8,0.7,0.05,0
1800,0.022714229780272214,0.010992604049590966,0.0280330181207102,0.005261570961603579,0.036687500385952136,1.4354818768395368,-0.1391479711205823,0.02,0.46586333333333335,0.8,0.7,0.05,0
1801,0.012198997618671874,0.0438106532695881,0.10930934448035919,0.02214328910833082,0.04787153579484111,1.3199226394383416,-4.2299325991313195,0.02,0.014153333333333334,0.8,0.7,0.05,0
1802,0.04851730473430274,0.032252753922730866,0.08412740592392101,0.015934762118708076,0.04296501610262418,1.3668850211046122,3.556964957395733,0.02,0.97191,0.8,0.7,0.05,0
1803,0.02651219346843239,0.012036895333701319,0.03065373965293841,0.005257709182293537,0.022057271162108195,1.6564482177591335,-0.1226587591296815,0.02,0.4708133333333333,0.8,0.7,0.05,0
1804,0.02023134997833638,0.001711074979790952,0.00435108481375892,0.005544416321554469,0.7576164760692392,0.12055058919466202,-0.6709888214277197,0.02,0.33880166666666667,0.8,0.7,0.05,0
1805,0.03013407432723067,0.025046083379072923,0.06306735372775443,0.013002502957818143,0.054073049610766616,1.2670191364021888,-3.108282828819683,0.02,0.04238666666666667,0.8,0.7,0.05,0
1806,0.030748690517645037,0.0039042567960159047,0.010011520226245957,0.010084745567591195,0.6986490136721231,0.15574094973093489,2.5486912893843074,0.02,0.926855,0.8,0.7,0.05,0
1807,0.03188577456102322,0.018983609555078784,0.04790561766115665,0.01848109502216476,0.30433066054844515,0.5166542913611318,-3.847567098367276,0.02,0.02053,0.8,0.7,0.05,0
1808,0.015886532561695057,0.007786927809739016,0.019731888548278693,0.008327966001049479,0.34977099751869045,0.45621620440503974,-2.0747803645002825,0.02,0.11165666666666667,0.8,0.7,0.05,0
1809,0.025553166421681716,0.0053470024151858146,0.013575567558238069,0.009429608110587538,0.570684308734041,0.24360406844264015,-2.381370329281779,0.02,0.08455833333333333,0.8,0.7,0.05,0
1810,0.025047890226967125,0.005424388128558991,0.013898135765885103,0.0059102002174232,0.3587230179873028,0.4452407552890724,0.9888193643264496,0.02,0.729335,0.8,0.7,0.05,0
1811,0.021380768878663983,0.005695000774564103,0.014626204541561156,0.010772347932429779,0.5970354484715832,0.2239998822398827,2.697757561449804,0.02,0.9365283333333333,0.8,0.7,0.05,0
1812,0.03294221666352802,0.005510999467400785,0.01396996696064001,0.008982853480434351,0.5395443951497165,0.26797281460424915,-2.2664932972015146,0.02,0.09413833333333334,0.8,0.7,0.05,0
1813,0.008113037130779877,0.009481179519746561,0.02417140158125764,0.015453331380016037,0.5395217984567444,0.26799100369983314,-3.4866337125713995,0.02,0.029715,0.8,0.7,0.05,0
1814,0.016676571571349257,0.015402382461403989,0.03876524180967939,0.017410108668328622,0.3763290123348695,0.4244322993223188,-3.730671012856156,0.02,0.023195,0.8,0.7,0.05,0
1815,0.006655953257148621,0.009985290565918839,0.025356110014937823,0.014674195335251836,0.4962094619267229,0.3043349586785112,-3.361064607286793,0.02,0.033045,0.8,0.7,0.05,0
1816,0.021126732665869907,0.01000766387048225,0.025569746884077652,0.005427766560283539,0.06521369250597901,1.1856612086321354,0.5157916952657089,0.02,0.6266316666666667,0.8,0.7,0.05,0
1817,0.008625181356254941,0.005243172223043087,0.013464997158687276,0.008810876291922948,0.5517903033414782,0.2582259356841089,2.220956916942951,0.02,0.9014266666666667,0.8,0.7,0.05,0
1818,0.01619445192000732,0.0012614202280939947,0.0031207112868383876,0.020163093245015605,0.950116206437946,0.02222327394448173,-4.051023127344262,0.02,0.017233333333333333,0.8,0.7,0.05,0
1819,0.02136212569919293,0.0012514349732804843,0.003189908129937259,0.005583834405842228,0.8226658805403481,0.08477651436310023,-0.7068902577073988,0.02,0.3295783333333333,0.8,0.7,0.05,0
1820,0.0028311194131275803,-0.0013528978198084365,-0.003519699558939124,0.017727311898962685,0.9391667864618846,0.027257274605175318,-3.7601772791828934,0.02,0.022426666666666668,0.8,0.7,0.05,0
1821,0.02109202522448474,-0.008310016588556395,-0.02120762847978054,0.00790505102726645,0.2931535604885981,0.5329048267353301,1.9351535731770506,0.02,0.8738933333333333,0.8,0.7,0.05,0
1822,-0.027044469186019864,-0.13182776722551467,-0.3695828086920076,0.0834361765649965,0.11411068649314095,0.9426736818948803,-7.3581468279398825,0.02,0.0010166666666666666,0.8,0.7,0.05,0
1823,0.0001237108655897559,0.02417387041425681,0.060930247893461055,0.01699099343981147,0.15480975844569853,0.8102016670023288,-3.684658726093443,0.02,0.024368333333333332,0.8,0.7,0.05,0
1824,-0.014790326057211908,-0.04485012389923894,-0.11772615804261337,0.04358148690051632,0.3034282041126438,0.517944053341002,-5.6121439749327084,0.02,0.0036683333333333333,0.8,0.7,0.05,0
1825,0.01264568629810215,0.005078001155055828,0.012967159498490232,0.006395546372587806,0.4272011354887093,0.36936760163533955,-1.2990746823358923,0.02,0.21439333333333332,0.8,0.7,0.05,0
1826,-0.06922657933143202,0.016721033955876003,0.04076607275464296,0.08478910582678803,0.8436652875209868,0.07382981950512381,-7.688122548271713,0.02,0.000955,0.8,0.7,0.05,0
