feature,beta_true,a,b,c,d,logOR_hat,se_wald,p_wald,neglog10p
3449,-0.030349660903026623,149240,151303,150752,148705,-0.027400233932840114,0.005164098802664424,1.1211340302384537e-07,6.950342464913104
3450,-0.01908268958819688,149181,150961,150429,149429,-0.018530978174033815,0.005164029516753778,0.0003326210048406879,3.4780503287834743
3451,0.07539403073478707,152902,147424,146830,152844,0.0766264874633662,0.0051649220523186015,8.579024808609053e-50,49.06656207629
3452,0.012093806791662588,149887,150140,150304,149669,-0.005920216236735542,0.00516397591271279,0.25161092227814275,0.5992705103564594
3453,-0.041872839009128617,148274,151271,152003,148452,-0.0436494551045258,0.00516428463931836,2.85917255733847e-17,16.543759633225974
3454,0.027550908385391013,151224,149063,148816,150897,0.02827989302557171,0.005164100648193166,4.344400588246236e-08,7.362070136171569
3455,0.015295624314536719,150290,149476,149964,150270,0.0074693019588455,0.005163981625989565,0.1480585857687907,0.8295664032433189
3456,0.01619350899721188,150732,149071,149686,150511,0.016577072246215595,0.005164019699361957,0.0013268409905416961,2.8771811201408846
3457,-0.004369244593555037,149374,149880,150361,150385,-0.0032221319323281535,0.005163988862414325,0.5326526538886671,0.2735559048084173
3458,-0.005548721087201735,149710,150421,150357,149512,-0.010373714600019068,0.005163987178176559,0.04455224354854406,1.3511304210049095
3459,0.006427266665912344,150942,149613,149772,149673,0.008182446402605124,0.005164003362232886,0.11307632367330854,0.9466283196939248
3460,-0.006834478767583746,149517,150172,150447,149864,-0.008253824126753146,0.005163982996702725,0.10996631576680517,0.9587403249953251
3461,-0.044350232852755404,148966,151766,151473,147795,-0.043202837699476256,0.00516429170141354,5.976666592664455e-17,16.22354097053485
3462,-0.03156942149086529,148895,151008,150847,149250,-0.024734699375819656,0.005164070115755761,1.66973997286919e-06,5.777351155882785
3463,-2.8194659710169256e-05,149852,150156,149609,150383,0.003133525290545575,0.005163979109744906,0.543980721961847,0.26441649091568603
3464,-0.050293339630031034,148359,151324,152284,148033,-0.04810003759375711,0.0051643570202817785,1.2328278666306858e-20,19.909097557460342
3465,-0.004522015048442978,149891,150040,150112,149957,-0.0020266509920206493,0.005163969987981341,0.6947184566513367,0.1581911630295556
3466,-0.010257726619966455,149986,150351,150397,149266,-0.009979086170879689,0.005163992761862459,0.05330569863597802,1.273226360319276
3467,0.02258683137320866,151121,149273,148818,150788,0.025454705307283238,0.005164078328154831,8.257271113737988e-07,6.083163455834341
3468,0.004725983300675179,150023,149979,149655,150343,0.004880020398849025,0.005163976006157714,0.3446526404132396,0.4626183899900255
3469,-0.009642430525597281,149953,149984,150313,149750,-0.003959246583797623,0.005163973859830826,0.4432566992124415,0.3533446919165306
3470,-0.009583136895117741,149790,150301,150326,149583,-0.00836045548358839,0.005163981094079084,0.10544850924360862,0.9769595556291041
3471,0.013160899712523244,150606,149402,149182,150810,0.018880162097106166,0.005164028004148241,0.0002560893590554496,3.591608466824466
3472,0.028991818225492693,150666,148763,149021,151550,0.02953930026030077,0.005164122014262352,1.0646065747906047e-08,7.972810856041845
3473,-0.03387568720994822,148587,151265,151424,148724,-0.035854110430539245,0.005164177269197779,3.842661844759754e-12,11.415367831881342
3474,-0.048247232319064394,147780,151906,151908,148406,-0.050860370823745296,0.005164392400072244,6.972852734751105e-23,22.156589506910432
3475,-0.02364778337129314,149130,150787,150881,149202,-0.02224011619275921,0.005164049208359459,1.656928126646896e-05,4.780696329768736
3476,-0.07254805812574572,147332,152933,152526,147209,-0.07279285828815603,0.005164826818212945,4.137023763970487e-45,44.38331198441471
3477,-0.024902984098821312,148942,150625,150934,149499,-0.020789217846617743,0.0051640447854734905,5.679098689897898e-05,4.245720584194571
3478,0.025690331429071088,151004,148976,148287,151733,0.03649379788399806,0.005164198529399857,1.5867114970698295e-12,11.799502031418285
3479,0.030321258173270617,150795,149319,148869,151017,0.024161949643474828,0.005164067037427726,2.884735185311724e-06,5.539894048309446
3480,0.04769263220122416,152391,148134,148202,151273,0.04884209749224982,0.005164371727680218,3.1536317284834476e-21,20.50118902363415
3481,0.0017401568391344953,149917,150152,149720,150211,0.0017077768652270222,0.005163973577061177,0.7408636704074896,0.13026170111230664
3482,0.004535926998650694,150237,149368,149588,150807,0.013916966341562394,0.005164005770952879,0.007038982602473763,2.1524901081962375
3483,-0.01882616917984648,149219,151094,150461,149226,-0.020729044170730078,0.005164044219099171,5.967038702755516e-05,4.2242411452732735
3484,-0.01667926413830996,149329,150308,151242,149121,-0.02065767394989817,0.005164051065474413,6.326635089407478e-05,4.198827214256994
3485,0.008661356520893561,150809,149140,149329,150722,0.020413760237184792,0.0051640370616709555,7.715733674640013e-05,4.112622771389791
3486,0.028138831396214273,150840,149003,149022,151135,0.026332675725914415,0.005164082324388986,3.4109649147060286e-07,6.467122747736529
3487,0.013057143171586641,149707,149080,150714,150499,0.0027694051311176965,0.005164017763421279,0.5917589376242531,0.22785517398767263
3488,-0.06378009603610868,148104,152166,152675,147055,-0.06456189787838662,0.005164661756880561,7.399490588164176e-36,35.13079817788585
3489,0.015107311360906279,150215,149157,149201,151427,0.021877356315828163,0.005164067295947923,2.2707295894654083e-05,4.643834580793608
3490,-0.00029274091220203997,149383,150432,149850,150335,-0.0037663210441373405,0.005163989351936947,0.46579169077558835,0.33180826308020867
3491,-0.018913435799158017,148967,150403,150862,149768,-0.01687157852002251,0.005164027401852968,0.0010864157326645283,2.9640039538883918
3492,0.003989079051266324,150138,149626,150340,149896,0.0004583469270749942,0.005163977376441267,0.9292738333406234,0.03185629161982491
3493,0.027655214616920092,150997,148538,149159,151306,0.03071047416259686,0.005164128352993959,2.73294329165896e-09,8.563369379787437
3494,0.003958237349434437,149740,149765,149796,150699,0.005843139888565931,0.005163987865576106,0.25783756610341224,0.5886538070646273
3495,-0.023120597444949795,149115,150780,150771,149334,-0.02068065287821707,0.005164038902748344,6.20847264843354e-05,4.207015227833492
3496,0.08,153479,147209,146849,152463,0.07922723569802281,0.005164998334576136,4.179527642861247e-53,52.37887279805527
3497,-0.02026388959259198,149791,150411,150606,149192,-0.013563600923759344,0.0051640046001690055,0.008625116504875097,2.064235029926266
3498,0.013995945486087447,150330,149647,149656,150367,0.00929330484058705,0.005163983146206877,0.0719176778759555,1.1431643438268293
3499,0.03886783324078217,151889,148429,148230,151452,0.044546734527452524,0.005164292684570213,6.358386828696358e-18,17.1966530542039
3500,-0.02748192076691658,149106,150571,151357,148966,-0.025700378507671633,0.005164084811819988,6.465949138547895e-07,6.189367715891315
3501,0.016645084475635178,150624,149160,149835,150381,0.013404450307334429,0.005164005604983721,0.00943856289190953,2.0250941260012745
3502,-0.027098632680155776,149228,151245,151109,148418,-0.03139440964365299,0.005164138063121551,1.2069884476523966e-09,8.918296886609218
3503,-0.008870965875649107,149763,150817,150267,149153,-0.014454175587669545,0.005164012587475483,0.005125792943729649,2.2902389411115602
3504,-0.024299925163144956,149161,150303,151336,149200,-0.021841766966152292,0.005164061337207612,2.3413679346960353e-05,4.63053033365397
3505,0.054466783758984505,152769,147785,147759,151687,0.0594048827922723,0.00516455499526217,1.2826725139418493e-30,29.89188421154602
3506,-0.04360877609621497,148131,152041,150631,149197,-0.03561864235770749,0.0051642185363419526,5.303790361312678e-12,11.275413650275306
3507,0.015544589640637275,150815,149191,149496,150498,0.01750665597671705,0.005164021421880492,0.00069861854065285,3.1557598927946
3508,0.0005350321263935756,149755,150069,149944,150232,-0.00017568746619868052,0.00516397268145072,0.9728597946061617,0.011949744332194558
3509,-0.06256636242907267,147844,152359,152224,147573,-0.061111862287736525,0.0051645732173429045,2.638749522659141e-32,31.578601832246683
3510,0.053600990806399844,152007,147912,148526,151555,0.047497480021098576,0.005164341655455103,3.674002370459744e-20,19.4348605678241
3511,-0.01839090350353783,149513,150678,150552,149257,-0.016400596448083147,0.005164013768419817,0.0014935198160315297,2.8257890107993546
3512,-0.008786624700463265,149931,149913,150303,149853,-0.0028783710354836705,0.005163972791345985,0.5772577897175933,0.23863019785030035
3513,0.006169224636221406,150405,150287,149380,149928,0.004446625391317872,0.005163987462233135,0.3891919501200216,0.4098361510722608
3514,-0.028964298277277492,149166,150895,151088,148851,-0.026441005702751083,0.005164083979330833,3.052547604760334e-07,6.515337554467924
3515,-0.024852855464178134,149033,151256,150567,149144,-0.024301812276654303,0.0051640713991674605,2.52698330785451e-06,5.597397626829836
3516,-0.001783684707142781,149736,150014,150135,150115,-0.001988095280869597,0.005163972098450861,0.7002422903163725,0.1547516640702476
3517,-0.02812059471962605,148742,150599,151785,148874,-0.03177204315061047,0.005164152204778717,7.630854956913874e-10,9.117426801197297
3518,0.002438574452641301,150456,150054,149731,149759,0.0028624283415389445,0.005163978967848871,0.5793689391407464,0.23704479170279302
3519,0.038964023667238584,151899,148115,148531,151455,0.044721538614726,0.0051642972470934785,4.7278755863816894e-18,17.325333960396435
3520,-0.03234135751244192,147916,150944,151941,149199,-0.03847553600955115,0.005164246145869259,9.307998580442435e-14,13.031143691619306
3521,-0.050131728867173354,148716,151957,151521,147806,-0.04638261068394663,0.005164331188209133,2.6749056365688195e-19,18.57269153410642
3522,-0.004781628319058828,150065,150240,149809,149886,-0.0006516239610900084,0.00516397238035018,0.8995842421512014,0.04595816062493158
3523,0.01189212990194224,150362,149370,149811,150457,0.010922063731531569,0.005163991372643585,0.03442628380774481,1.4631098552766069
3524,0.02028244426298238,151136,149460,149147,150257,0.018565997917539042,0.005164037212859696,0.0003240818693976952,3.489345264681411
3525,-0.034903854827208654,148489,151604,151327,148580,-0.03908037093919081,0.0051642168535159,3.803845288523619e-14,13.419777155169655
3526,-0.0742452669696113,146947,153175,152551,147327,-0.07635318680617864,0.00516491752888628,1.8846168854829528e-49,48.72477692207956
3527,0.02678789522252996,151294,148859,148816,151031,0.030999781431138563,0.005164125271319893,1.9381155352269692e-09,8.712620337287344
3528,0.021582782117121408,150974,149305,148933,150788,0.023494701058953276,0.0051640607662796646,5.373363600315959e-06,5.269753770957815
3529,0.046549359126574534,151525,148247,148216,152012,0.047159464898319306,0.005164331428338574,6.739100307850716e-20,19.17139807934252
3530,-0.03080073181560044,149834,150229,151256,148681,-0.01980341023084881,0.005164066716327618,0.00012564203678546972,3.900865031860285
3531,0.016907151256884894,150385,149357,149573,150685,0.01426620882297214,0.005164003987857623,0.005733852313506256,2.2415534973426725
3532,0.030770864592371536,151031,148826,148665,151478,0.03345211128981152,0.005164152970994822,9.309812351685055e-11,10.031059072557756
3533,-0.058044421196162835,147400,152249,152227,148124,-0.05969022669410529,0.005164551918343176,6.750984537335766e-31,30.170632886731582
3534,0.032277272687236146,151389,149020,148376,151215,0.034725114836294126,0.005164170260622206,1.765125583665544e-11,10.753224390359602
3535,0.04394370915576294,152019,148278,147951,151752,0.050282926770304964,0.005164379778101467,2.1070891224093342e-22,21.67631709488453
3536,0.017425864511960393,150151,149763,149148,150938,0.01451741636990921,0.005164017484178706,0.004934727976658755,2.3067367825064284
3537,0.016135310916311714,150483,149681,149391,150445,0.01237425585557049,0.005163995132746577,0.016563503926502927,1.7808477850042759
3538,0.022450367707975073,151457,149348,149318,149877,0.01775924177106259,0.005164055591061167,0.0005838444336675841,3.2337028559696037
3539,-0.008804260643208177,149802,150049,150886,149263,-0.012462177903408814,0.005164008431034961,0.01580984006280145,1.801072523501954
3540,-0.04553175555059703,148486,151666,151314,148534,-0.03973318415912986,0.005164225732132439,1.426846760955076e-14,13.845622666300333
3541,-0.029518172744053196,148921,151046,151255,148778,-0.030680252126962987,0.005164122001864375,2.8322057775264255e-09,8.547875195615894
3542,-0.006244445417113778,149630,150126,150325,149919,-0.006013809932539818,0.005163976792578645,0.244193290874005,0.6122662723175271
3543,-0.02714948607588161,149245,151003,150220,149532,-0.016300868484754816,0.005164021982817296,0.0015960777654968757,2.796945952394186
3544,0.0312511403353339,151578,148825,149167,150430,0.026760511771826763,0.005164105107670352,2.194920657858253e-07,6.658581174044698
3545,-0.013436489771796135,148960,150522,150782,149736,-0.017392722959950268,0.005164027679945057,0.0007570082722877069,3.120899374675258
3546,-0.00422145858446173,149730,150179,150626,149465,-0.010731899572765439,0.0051639916379521466,0.0376892992315265,1.4237819374432168
3547,-0.055854485314161484,147294,151870,153157,147679,-0.06701661864535445,0.0051647191585741355,1.677263036454757e-38,37.77539882390381
3548,0.011628546254255655,150052,149605,149277,151066,0.014896550603274888,0.005164021192857304,0.003918112308194696,2.4069231196097394
3549,-0.02265096791206126,149627,150997,150612,148764,-0.021460202792990053,0.005164056410256788,3.243113678494401e-05,4.489037828053036
3550,0.046284730089177495,151472,148377,148631,151520,0.039895229375294904,0.005164227014736808,1.1158573759144199e-14,13.952391311502106
3551,-0.05434140633887722,148320,151621,152069,147990,-0.04920138150451768,0.005164364254639955,1.6174820772112807e-21,20.7911605229074
3552,0.009376653768854548,150724,149536,149478,150262,0.013144351732085066,0.005164000159860372,0.010915833035517923,1.961943115756611
3553,-0.013340693000024382,149533,150822,149983,149662,-0.010725729694825041,0.0051639980363634526,0.037799668780136284,1.4225120056545562
3554,-0.012003625204749064,149970,150778,150005,149247,-0.010439222753961449,0.005164002838596612,0.04322420724809601,1.364272963142174
3555,0.05225255797440572,152241,147709,148280,151770,0.05348432991712613,0.005164438721401069,3.919434546528419e-25,24.40677658375402
3556,0.0291141686798866,150994,148613,149060,151333,0.03102818313174514,0.005164129086089475,1.873564259124309e-09,8.727331406971297
3557,-0.02721104736792951,148832,151119,151504,148545,-0.034973420889764295,0.005164169864727088,1.2673173237214624e-11,10.897114628457999
3558,0.042677108053464724,151785,147862,148628,151725,0.04680861532333422,0.005164331438513705,1.2595018381785643e-19,18.899801194334806
3559,-0.02099831654997899,149415,150451,150794,149340,-0.016598806565632812,0.005164015405279933,0.0013075311012419272,2.8835479721072605
3560,0.024046206734737712,151055,149085,148977,150883,0.02584008010759873,0.005164077528163479,5.620718021274761e-07,6.250208201733597
3561,-0.05471774008751316,147634,152150,151792,148424,-0.05256858305740452,0.005164426129071468,2.4613121045545768e-24,23.60883331246883
3562,-0.010746409157738742,149065,150772,150126,150037,-0.011979280707478541,0.005164011930396811,0.02035373415638136,1.6913559021764129
3563,-0.009729939057106349,148945,150815,150238,150002,-0.014048838975678258,0.005164021920518743,0.006517879211316449,2.1858936920980625
3564,-0.010946599264710456,149988,150042,150414,149556,-0.006080531394890063,0.005163979818944294,0.23900023390755964,0.6216016740112233
3565,-0.05014418803360657,148359,152472,151740,147429,-0.056167599081104164,0.00516449853834247,1.5047621286660481e-27,26.822532147493778
3566,-0.059651857145296305,147836,151779,152005,148380,-0.050458660278054054,0.0051643851334655325,1.5069627793001395e-22,21.82189747425749
3567,-0.0012305510597430513,149656,150237,150273,149834,-0.006800322775110412,0.005163977125541514,0.1878798526331874,0.7261197891350449
3568,0.018159961287108176,151029,149522,149406,150043,0.014282771732785951,0.005164016149189344,0.005677876755348148,2.2458140385542835
3569,0.00036158219864081576,150118,149257,150338,150287,0.005412687930137951,0.005163991132400331,0.2945649868420046,0.5308188763834065
3570,-0.011285531448118965,149440,150603,150701,149256,-0.017386991888085054,0.0051640185994589125,0.00076004495860976,3.1191607173262663
3571,-0.04749979240446667,148160,151548,152393,147899,-0.052542562485013995,0.005164425686031481,2.5920392471567216e-24,23.5863584269162
3572,-0.009051597061750564,149860,150213,150505,149422,-0.009574518675623133,0.005163987964040403,0.06372572472399352,1.1956852167948806
3573,-0.017980441391882068,149399,150225,150931,149445,-0.015407886214553333,0.005164014624639876,0.002847830031578182,2.545485934470033
3574,-0.023016323586197467,149147,151521,150856,148476,-0.03169413717743504,0.005164144098812214,8.391169594784332e-10,9.076177501250047
3575,0.004845392602974813,149591,149916,149757,150736,0.0043457334557382024,0.00516399136435196,0.4000424322973646,0.39789394083394986
3576,0.004704885378791295,149824,150007,150060,150109,-0.0008942020710891238,0.0051639705232785675,0.8625243039568901,0.0642286586597254
3577,0.011804881163205744,151018,149455,149956,149571,0.007832943539906755,0.005164012621198798,0.12930891248542267,0.8883715407820502
3578,-0.008619462979005711,150211,150212,150393,149184,-0.008078054780920076,0.005163995377522155,0.11774636794476329,0.9290524804273067
3579,-0.02652690074853377,149092,150770,150773,149365,-0.020574282751991066,0.005164038578583685,6.772327791209861e-05,4.169262029525236
3580,-0.006793110980003008,149142,150333,150323,150202,-0.008759189563136371,0.005163997759056094,0.08984740321815735,1.0464944704116825
3581,-0.01031879304951422,149831,149979,150552,149638,-0.007076763935431145,0.0051639824992806135,0.17055951539241532,0.7681240466046176
3582,-0.05163196252523394,148369,151849,151678,148104,-0.047029158289805396,0.005164327551424075,8.505068183977136e-20,19.07032220035755
3583,-0.011513008192287115,149294,150136,151029,149541,-0.01552525070049254,0.005164020317543465,0.0026433741556684863,2.5778413604242534
3584,-0.05225669355244187,148012,152059,151674,148255,-0.049774802579084725,0.005164371945630346,5.519296880647802e-22,21.258116244789708
3585,-0.06194387146207534,147364,152522,152407,147707,-0.06572690443459653,0.005164668272372811,4.226091988620942e-37,36.37406105396717
3586,-0.026279215364930754,148910,151277,150645,149168,-0.025623299331718606,0.005164081763430147,6.983185815473971e-07,6.155946401670664
3587,-0.020699573707827816,149148,150118,150755,149979,-0.011643229387278037,0.00516400681535333,0.024152856293070537,1.6170315026363689
3588,0.02084563559046321,150835,149144,149062,150959,0.023920112193795865,0.005164061837841763,3.6208993057867406e-06,5.441183552385207
3589,-0.0103567532013902,149300,150516,150278,149906,-0.010590132107548028,0.005163993390584157,0.040289928063598844,1.3948035080300873
3590,0.01566195678031079,150761,149230,149293,150716,0.019693449064026185,0.005164031860728154,0.00013696811344515811,3.863380526030703
3591,0.04399397897637737,151216,148063,149099,151622,0.03785135974595177,0.005164218407154,2.3093925197784857e-13,12.636502245217958
3592,0.0029603301716666854,149816,149845,150112,150227,0.0005722473969791503,0.005163972686418037,0.9117627794881017,0.04011814079480249
3593,0.011012950253879054,150558,149101,149622,150719,0.017029469011648927,0.005164020283032684,0.0009747489196531648,3.0111072374828125
3594,-0.022207728678119078,149237,150706,150854,149203,-0.02079989025969974,0.0051640393323338024,5.629320153891189e-05,4.249544051195115
3595,0.02469379004709241,150913,149125,148555,151407,0.03093484331949225,0.005164131798973611,2.094182475069911e-09,8.678985479073967
3596,0.0010370619446750922,150650,149638,149797,149915,0.0075276191558335615,0.005163986416685381,0.14491918526784808,0.838874116223703
3597,0.0012499653928021417,149862,149975,150158,150005,-0.001773183181752785,0.0051639704692596185,0.7313156622321919,0.13589512540225746
3598,-0.03574557484049708,148395,151799,151235,148571,-0.040451465022610475,0.005164238175975093,4.7637356642183315e-15,14.322052345164986
3599,-0.02979964068808018,148934,151217,150881,148968,-0.027972472121797053,0.005164097071301679,6.070200988115481e-08,7.216796928927315
3600,-0.021656698625384833,148715,150871,151131,149283,-0.02669653244995306,0.005164089848010884,2.3453394843489999e-07,6.6297942849282725
3601,0.002432655740983007,150070,149888,149907,150135,0.0027332817842170144,0.005163970459640167,0.5965984005720504,0.2243179152777842
3602,0.033018844348568076,151461,148745,148914,150880,0.031210492404504724,0.005164131566446915,1.5061395211007454e-09,8.82213479544106
3603,-0.04774726250511911,147749,151667,152177,148407,-0.051258086746857064,0.005164403197711982,3.232326297980383e-23,22.49048480437659
3604,-0.012141804387055912,149718,151006,149736,149540,-0.009875841489791357,0.005164008406475329,0.05582014753759444,1.2532090199670858
3605,-0.010412661653236108,149668,151128,149951,149253,-0.014373325755925974,0.005164024745065824,0.005379952975339417,2.2692215203633244
3606,0.06977124059696616,152810,147695,147549,151946,0.06341064224233686,0.005164628765759144,1.190920362252729e-34,33.924117279147424
3607,-0.007033559361824828,149049,150231,150209,150511,-0.005890465276587877,0.005164005545323331,0.25400412556158847,0.5951592294663534
3608,-0.017492211736101083,149250,151007,150484,149259,-0.0198770891183323,0.0051640368332249225,0.00011853433842365207,3.9261558198849684
3609,0.022246035887815593,151142,148965,149206,150687,0.024385268337284847,0.005164068925498525,2.334177509607312e-06,5.631866119793845
3610,-0.035251736824430877,148597,151517,151010,148876,-0.03369208900501059,0.005164157135901728,6.835704524232198e-11,10.165216718079572
3611,0.015905690041585655,150306,150424,148988,150282,0.007862979900283075,0.005164008869862176,0.1278462064202455,0.8933121542641408
3612,-0.05279870343726506,147717,152093,151660,148530,-0.05004794313478383,0.005164385749977073,3.29362981054892e-22,21.482325215205886
3613,0.061824089633227816,151686,147665,147672,152977,0.06216017806734963,0.005164615916973384,2.3044719748511944e-33,32.63742856905019
3614,-0.0023025019257861285,150167,149571,150505,149757,-0.0010055107733804834,0.005163984271046606,0.8456152229976541,0.07282720734163066
3615,-0.014163942783004441,149810,150790,150860,148540,-0.022018214576329024,0.005164070885616259,2.0104050390311447e-05,4.696716435865601
3616,-0.0416435567103094,148152,151764,152030,148054,-0.050588537992572784,0.0051643833134595975,1.175284785936351e-22,21.92985688575415
3617,-0.0055990320072740645,150221,150157,150101,149521,-0.003445408396544912,0.005163978189712082,0.5046441254351599,0.2970147780055942
3618,0.0016631969757061641,149648,150196,150422,149734,-0.00823950152937411,0.005163980980092261,0.11058446661196392,0.956305872475122
3619,-0.02355338320435876,149805,150177,150890,149128,-0.014226199619135618,0.005164015710149014,0.005871519357194799,2.231249503000294
3620,0.03604719992275919,150993,148718,148644,151645,0.03516954324409504,0.005164174864813251,9.740025735724177e-12,11.01143989559898
3621,-0.01108484142845237,148918,150648,150307,150127,-0.012748394904200157,0.005164018173756769,0.013560608045253306,1.8677208366652809
3622,0.0020143942291952553,149690,149708,150531,150071,-0.003180758303093612,0.005163982606926016,0.5379271090854711,0.26927656869535593
3623,0.007939794227598931,150562,149861,149156,150421,0.013112009274218467,0.005164004392355174,0.011113277827228438,1.9541578283388277
3624,0.04129624882825735,151259,148877,148384,151480,0.036523110665136034,0.005164188691783435,1.5229742957054467e-12,11.817307426491594
3625,-0.012693465331141967,149528,150739,150143,149590,-0.01175611392539695,0.0051639966122310555,0.022812909720448547,1.6418193181892793
3626,0.0013417737299407629,149651,149997,150431,149921,-0.005705376953375491,0.005163978184105773,0.26922831236790357,0.5698792711248754
3627,0.008292276873525782,149644,149894,149953,150509,0.0020317269770319057,0.005163980626322218,0.6939930381858348,0.1586448861627834
3628,0.018216836522047038,150666,149367,149194,150773,0.019186959617830696,0.005164029192721327,0.00020280084377744608,3.6929302424002084
3629,-0.057648988416115154,146968,152904,152226,147902,-0.06841153579452976,0.005164743788958955,4.767116878301088e-40,39.32174420008073
3630,0.03489495174203492,151244,148756,148760,151240,0.0331206465145595,0.005164146213449152,1.421447856238401e-10,9.847269067147149
3631,-0.004512389675026667,149538,149980,149842,150640,0.00236006016978409,0.005163987759923046,0.6476546542440804,0.18865650915419369
3632,-0.023091988957322906,149484,150859,150718,148939,-0.02102990689177909,0.0051640451453257245,4.653700632730937e-05,4.332201557820827
3633,-0.0016360416241215277,149721,149820,150359,150100,-0.002385032756190535,0.005163976331532251,0.6441819081724531,0.19099147649118686
3634,-0.060242018066732586,147850,152062,151998,148090,-0.05413707145269986,0.005164443060548568,1.037891270087936e-25,24.983848140971354
3635,-0.024449482778586745,148488,151123,151468,148921,-0.03454823022365914,0.005164166217228031,2.2318293227426628e-11,10.651339020767285
3636,0.005180205840492902,150595,149452,149665,150288,0.011772794097246537,0.005163993553231766,0.02262045393900222,1.6454986840601802
3637,0.04149850342301988,151289,148362,149122,151227,0.03355382615380882,0.005164159354403578,8.16971442832732e-11,10.08779312392893
3638,-0.0031564773935958638,149741,150311,150242,149706,-0.007373278062974281,0.005163978047152903,0.15334105836085846,0.8143415435664515
3639,0.011688834677436753,150768,148707,150105,150420,0.015860583708761443,0.005164039765352736,0.0021309179620189593,2.6714332698204273
3640,-0.009685560501581753,149390,150294,150373,149943,-0.008896662326664941,0.0051639864565162395,0.08491956828818852,1.0709922223550035
3641,0.02615402070712792,150607,149078,149131,151184,0.023876580274592454,0.005164065946491546,3.771350494053354e-06,5.423503104147059
3642,-0.012919040015145399,149650,150108,150543,149699,-0.008677918091810276,0.005163984077968103,0.09286599050837409,1.0321433047230788
3643,0.01374830948094432,150418,149504,149565,150513,0.012413273749492667,0.005163994236743904,0.016225094069400477,1.7898127765797895
3644,-0.01089675678831843,149426,149786,150536,150252,-0.0042946812105247294,0.005163990024012705,0.40560118347191976,0.3919007864790242
3645,-0.03050293062477495,148980,151022,151330,148668,-0.03136059905589729,0.005164130656679081,1.2571922904665432e-09,8.900598290888713
3646,-0.03128430981516815,149041,151120,151258,148581,-0.03170940559664008,0.005164134801531293,8.235888237011167e-10,9.084289555494834
3647,-0.020482960070280245,149517,150511,150465,149507,-0.013013313626991978,0.005163996548060283,0.011735210165803141,1.9305091282186675
3648,0.0354792110358016,150892,148769,149344,150995,0.025163851787920015,0.005164076327043278,1.099908481969205e-06,5.958643448868365
3649,0.08,153287,147354,146766,152593,0.07840862925895657,0.005164973141349446,4.736788931925488e-52,51.32451596670593
3650,-0.006679705267795648,149586,150173,150289,149952,-0.00616132827171064,0.005163977434272022,0.232816046907539,0.6329870891286039
3651,-0.023296637544351163,149303,150769,150696,149232,-0.019533421418384912,0.005164030910178018,0.00015520377144437325,3.8090977296140465
3652,0.016085506858520136,150772,149785,149012,150431,0.01604544356210908,0.005164021030211822,0.0018889364022602142,2.723782663895218
3653,0.014763670698511134,150576,149473,149568,150383,0.0127863572782932,0.005163996232751287,0.013284177288337749,1.8766653370157629
3654,-0.01680844900732872,149590,150430,150861,149119,-0.01721382210129035,0.005164022857658916,0.0008578742607422647,3.0665763623465803
3655,0.05920016925591334,152464,147732,147653,152151,0.061536998478723244,0.005164581747493317,9.863517898558944e-33,32.00596816300522
3656,0.026840909146617558,151264,148886,148361,151489,0.0367101418853162,0.005164191403536222,1.1723073728920425e-12,11.930958503634367
3657,0.02898417653681904,151071,148980,148721,151228,0.030654318396984563,0.005164122155600603,2.9202901964301884e-09,8.534573989494698
3658,0.001777345869727389,149722,149591,150128,150559,0.003742095851354811,0.005163985622723795,0.4686651520830635,0.32913733754161284
3659,0.003852416153234245,149886,150557,149611,149946,-0.002230100445208064,0.005163982865244545,0.6658455885441181,0.1766264732596344
3660,0.030026136464851652,151159,149115,148807,150919,0.02770745500163181,0.0051640952709313195,8.076843979195016e-08,7.092758306326188
3661,-0.043324170208171704,148314,151979,151606,148101,-0.0478011229489779,0.0051643405395611535,2.1223935649458223e-20,19.67317407979578
3662,-0.025106198159720098,149205,150645,150673,149477,-0.01757420849424354,0.005164020111030559,0.0006660078877074699,3.1765206273348885
3663,0.0026481286309646542,149749,150453,149684,150114,-0.0018215776682143053,0.005163980111499259,0.7242782401665888,0.14009456231762502
3664,-0.045489182926375646,148567,151646,151628,148159,-0.043656808086444995,0.005164279202375186,2.8242889510571985e-17,16.549090872977857
3665,0.05089739723460356,151345,148725,147812,152118,0.04617822132835358,0.005164333926636014,3.8302957471690763e-19,18.416767691722033
3666,-0.019368428579761426,149635,150871,150722,148772,-0.021248248530563143,0.00516405315981208,3.877747570791455e-05,4.411420465546252
3667,-0.013349360196825616,149906,150330,150562,149202,-0.01189827395401703,0.005163999953172329,0.021218099506367837,1.673293518213207
3668,0.010030692396294115,150335,149603,149229,150833,0.015572192197543338,0.005164013872566249,0.0025653818659970595,2.5908479794988954
3669,0.046746873150852596,151623,148235,148413,151729,0.044695282308763906,0.005164292185962852,4.943082536921645e-18,17.306002137864056
3670,-0.0013377357263444248,150129,150323,149455,150093,0.0029683600554373107,0.005163981452186278,0.5654130080243045,0.2476342042508312
3671,-0.0238097868517785,149122,150956,150503,149419,-0.01945215348632325,0.005164034443070623,0.0001653189344149166,3.7816774026839006
3672,-0.02894361421487529,148834,151048,151334,148784,-0.03175969522128031,0.0051641331550363176,7.745681157105262e-10,9.110940384261859
3673,0.007207052465711929,150673,149022,150213,150092,0.010212098112782678,0.005164011286585175,0.04797932859433926,1.3189458336881914
